area,lat,lon,legal,direction,front_width,access_road,floors,bedrooms,bathrooms,interior,is_corner,road_class,price
102.0,10.8062964921412,106.789706369227,Sổ hồng/Sổ đỏ,Tây,6.0,20.0,3,3,4,Đầy đủ,0,2,17.0
150.0,20.9615063512833,105.83508789915,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,6,5,5,Thỏa thuận,0,2,45.0
126.0,10.8415023829014,106.840232148994,Sổ hồng/Sổ đỏ,Chưa xác định,13.0,13.0,5,5,5,Nhà trống,1,2,19.5
288.0,10.472178552389291,107.3880517906334,Hợp đồng mua bán,Đông Nam,10.0,15.0,2,4,5,Đầy đủ,1,2,16.5
236.0,20.97146021342628,105.82811855751918,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,13.0,5,7,6,Nhà trống,1,2,67.0
180.0,20.964460333058376,105.8237737147134,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,15.0,4,7,4,Cơ bản,0,2,49.0
132.0,21.03329062368044,105.73196335359395,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Thỏa thuận,0,2,30.0
200.0,19.80963934675376,105.7960148790778,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,1,2,13.6
187.5,10.7761862961149,106.760200236768,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,20.0,3,4,5,Đầy đủ,1,2,48.0
126.0,10.720961969710038,106.72996914374384,Sổ hồng/Sổ đỏ,Đông Nam,7.0,15.0,4,4,5,Đầy đủ,1,2,38.0
135.0,21.03361677153296,105.73261663948485,Giấy tờ khác,Chưa xác định,10.0,15.0,5,5,5,Thỏa thuận,0,2,28.0
132.0,21.19147410757004,105.72462047400232,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,12.0
200.0,20.9580898119493,105.767262283881,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,12.0,4,5,6,Nhà trống,0,2,35.9
180.0,20.55626042220497,105.93690948622684,Giấy tờ khác,Đông Bắc,10.0,30.0,4,5,5,Nhà trống,0,2,37.457
189.0,20.97377856601693,105.92174291057675,Sổ hồng/Sổ đỏ,Đông Bắc,10.5,8.0,3,3,4,Đầy đủ,0,2,33.5
396.0,21.078679754286465,105.81476947015318,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,20.0,6,6,6,Đầy đủ,0,2,245.0
300.0,10.7910122847669,106.730091025417,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,15.0,4,5,5,Đầy đủ,0,2,88.0
591.0,10.7878034415449,106.727662828176,Sổ hồng/Sổ đỏ,Chưa xác định,20.0,20.0,1,5,5,Thỏa thuận,1,2,188.0
187.5,10.776352426973,106.758594783098,Sổ hồng/Sổ đỏ,Tây Bắc,10.0,40.0,4,5,5,Nhà trống,0,2,48.0
200.0,20.823212894621804,106.69253539767227,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,15.0,4,5,5,Nhà trống,1,2,23.0
157.0,16.0356479898661,108.243369357891,Sổ hồng/Sổ đỏ,Chưa xác định,7.6,5.5,4,5,6,Đầy đủ,0,1,14.6
133.9,10.8075579523198,106.646028463989,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,19.1,4,8,8,Đầy đủ,0,2,22.5
325.0,20.97398207454121,105.92209679144013,Sổ hồng/Sổ đỏ,Chưa xác định,18.0,15.0,3,1,5,Đầy đủ,0,2,52.0
300.0,16.0433669217864,108.248066262798,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,4,5,Đầy đủ,0,2,30.0
540.0,10.8030107518768,106.731690271442,Sổ hồng/Sổ đỏ,Đông Bắc,15.0,15.0,2,3,5,Đầy đủ,0,2,148.0
125.0,21.06806007409807,105.7968263626284,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Thỏa thuận,0,2,29.0
147.0,10.844128086854306,106.71837946125292,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,21.0,5,5,5,Nhà trống,0,2,42.0
196.0,21.196046981043903,105.78282699788274,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,20.0,4,5,5,Nhà trống,1,2,10.9
141.0,20.94296909101456,105.98029760239906,Hợp đồng mua bán,Chưa xác định,7.0,13.0,4,5,5,Nhà trống,0,2,28.603
336.0,10.8078677354909,106.73528316558,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,15.0,3,5,5,Nhà trống,1,2,59.0
100.0,10.8335576503074,106.668375603741,Giấy tờ khác,Chưa xác định,5.0,30.0,5,5,5,Thỏa thuận,0,2,29.2
847.0,10.7867801386719,106.729652168344,Sổ hồng/Sổ đỏ,Chưa xác định,24.6,32.8,2,5,5,Nhà trống,0,2,180.0
500.0,10.8006113,106.7321349,Giấy tờ khác,Chưa xác định,18.0,12.0,3,4,5,Thỏa thuận,0,2,95.0
120.0,21.096474331012985,105.71210356080977,Hợp đồng mua bán,Đông Nam,8.0,17.0,5,6,5,Nhà trống,0,2,24.3
126.0,10.715287690327742,106.72797981307622,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,3,4,5,Đầy đủ,0,2,51.5
225.1,12.20450289311,109.174511723909,Sổ hồng/Sổ đỏ,Tây Bắc,7.5,15.0,5,8,9,Nhà trống,1,2,29.9383
100.0,20.871607453123,105.863562205682,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,33.0,5,6,7,Nhà trống,0,2,22.4
166.0,20.945845469452824,107.0296912731839,Hợp đồng mua bán,Tây Nam,10.0,12.0,4,5,6,Nhà trống,0,2,18.9
125.0,10.791589927907443,106.760900236269,Hợp đồng mua bán,Đông Bắc,10.0,20.0,2,5,5,Thỏa thuận,0,2,11.0
100.0,20.9411971254362,105.957087785241,Sổ hồng/Sổ đỏ,Đông Bắc,6.0,15.0,5,5,5,Nhà trống,0,2,21.21
218.0,20.9849803752518,105.807341221865,Sổ hồng/Sổ đỏ,Đông Nam,9.5,24.0,3,6,6,Nhà trống,0,2,50.0
140.0,10.70375879350768,106.71216547167728,Sổ hồng/Sổ đỏ,Nam,7.0,15.0,3,4,5,Đầy đủ,0,2,16.0
750.0,10.7810257093119,106.686058968516,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,2,5,5,Thỏa thuận,0,2,200.0
296.0,12.2576615069977,109.168161169712,Sổ hồng/Sổ đỏ,Đông Nam,12.0,15.0,3,4,6,Đầy đủ,0,2,24.0
100.0,20.94170944952993,105.9571379651042,Hợp đồng mua bán,Đông Bắc,5.0,40.0,5,5,5,Nhà trống,0,2,20.3
200.0,10.7955914647186,106.775660783621,Giấy tờ khác,Chưa xác định,10.0,15.0,5,5,6,Cơ bản,1,2,37.5
166.0,21.025307363574218,105.74106983957836,Sổ hồng/Sổ đỏ,Chưa xác định,10.5,12.0,5,6,6,Cơ bản,1,2,31.9
150.0,21.00248616663476,105.96430753711095,Sổ hồng/Sổ đỏ,Đông Nam,10.0,15.0,3,5,5,Đầy đủ,0,2,41.0
115.0,20.9883270035639,105.764798138454,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Nhà trống,0,2,30.9
200.0,10.83446326044549,106.668157264348,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,5,12,10,Thỏa thuận,0,2,38.0
185.0,10.7477252,106.6113185,Giấy tờ khác,Chưa xác định,10.0,19.0,5,5,5,Nhà trống,0,2,26.5
180.0,21.012943789642,105.6423406533536,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,6,5,Đầy đủ,0,2,27.0
620.0,16.0170078858884,108.260200874142,Sổ hồng/Sổ đỏ,Chưa xác định,16.0,15.0,2,3,5,Đầy đủ,0,2,48.0
136.0,21.0059213557818,105.777674170789,Sổ hồng/Sổ đỏ,Chưa xác định,11.0,8.0,5,4,3,Thỏa thuận,0,2,41.5
180.0,21.0776442919991,105.810975049636,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,30.0,4,4,5,Nhà trống,0,2,87.0
200.0,20.93743574876041,105.7674659552311,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,12.0,4,5,5,Đầy đủ,0,2,39.0
660.0,10.8088542244124,106.732816301508,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,2,5,5,Nhà trống,0,2,115.0
166.0,10.7946082499778,106.776105684524,Hợp đồng mua bán,Chưa xác định,8.0,15.0,3,5,5,Nhà trống,0,2,28.7
138.5,10.817050095793038,106.77872573600548,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,2,5,5,Nhà trống,1,2,17.0
100.0,10.83442675094254,106.66828975550034,Giấy tờ khác,Chưa xác định,5.0,12.0,5,5,5,Nhà trống,0,2,23.0
250.0,12.71125906391834,108.08047467558902,Sổ hồng/Sổ đỏ,Tây Nam,10.0,50.0,3,5,5,Thỏa thuận,0,2,17.9
200.0,21.01855438834804,105.79475179897754,Sổ hồng/Sổ đỏ,Nam,14.0,20.0,4,5,5,Đầy đủ,1,2,78.0
100.0,20.914211661803204,106.71529482234504,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,13.0
546.1,10.8060727908757,106.779208898556,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,1,2,65.0
147.0,20.9862149956752,105.833059856928,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,8.0,4,7,4,Đầy đủ,0,2,44.9
190.0,10.8634747936904,106.639443060429,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,30.0,2,3,2,Đầy đủ,0,2,13.8
200.0,10.703801309618052,106.71226497963966,Giấy tờ khác,Chưa xác định,10.0,15.0,3,5,5,Nhà trống,0,2,26.0
260.0,15.876761661518987,108.36220920943455,Sổ hồng/Sổ đỏ,Đông Nam,14.0,6.0,3,5,4,Nhà trống,0,1,18.681
236.0,21.0316569012432,105.788708679865,Sổ hồng/Sổ đỏ,Đông Nam,29.5,10.0,4,5,4,Nhà trống,1,2,125.0
189.0,20.914606769420825,106.71486319285464,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Nhà trống,0,2,16.0
200.0,10.787064394324,106.72982631834,Giấy tờ khác,Chưa xác định,9.0,15.0,2,4,4,Đầy đủ,0,2,48.0
100.0,10.834185058722028,106.66845763769996,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,10.0,4,5,5,Đầy đủ,0,2,25.0
223.0,10.7482475050394,106.715865146883,Sổ hồng/Sổ đỏ,Chưa xác định,13.85,5.0,3,6,5,Nhà trống,0,1,29.8
220.3,20.914501850773306,106.71461820260096,Sổ hồng/Sổ đỏ,Tây,10.0,16.0,4,6,6,Nhà trống,0,2,16.622
142.5,21.096289253720624,105.71171507543752,Hợp đồng mua bán,Đông Nam,11.0,13.0,4,5,5,Thỏa thuận,1,2,29.0
126.0,10.8414804440967,106.839945057056,Hợp đồng mua bán,Chưa xác định,8.0,30.0,5,3,4,Nhà trống,1,2,18.5
582.0,10.7971247714973,106.730167196865,Sổ hồng/Sổ đỏ,Chưa xác định,20.0,15.0,3,5,5,Đầy đủ,0,2,146.0
400.0,10.8078563297263,106.73519969958,Giấy tờ khác,Chưa xác định,12.0,15.0,4,5,5,Thỏa thuận,0,2,62.0
200.0,21.030955262328,105.76759686528,Sổ hồng/Sổ đỏ,Chưa xác định,14.0,40.0,4,5,5,Cơ bản,0,2,52.0
1500.0,10.13231638426933,103.98228370719144,Hợp đồng mua bán,Tây,12.0,18.0,1,3,5,Đầy đủ,0,2,86.0
600.0,10.7979080782358,106.658348075051,Giấy tờ khác,Chưa xác định,10.0,15.0,3,5,5,Thỏa thuận,0,2,130.0
465.0,10.861748352610428,106.8593604703546,Giấy tờ khác,Chưa xác định,45.0,15.0,3,4,5,Thỏa thuận,0,2,35.0
121.0,21.050633761863345,105.79426154494286,Giấy tờ khác,Chưa xác định,10.0,15.0,4,4,3,Đầy đủ,1,2,49.0
419.0,10.8045470513481,106.617217331782,Hợp đồng mua bán,Chưa xác định,5.0,15.0,6,7,6,Nhà trống,0,2,24.0
180.0,20.8022569669832,106.708354711783,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,40.0,3,4,5,Đầy đủ,0,2,12.5
109.2,10.7772446594118,106.787150523985,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,12.0,4,4,4,Nhà trống,0,2,24.59
255.0,21.078124717697825,105.97403849996633,Sổ hồng/Sổ đỏ,Nam,14.3,15.2,3,3,4,Đầy đủ,1,2,25.0
170.0,20.976349850853904,105.76145667318268,Sổ hồng/Sổ đỏ,Tây Bắc,8.5,15.0,4,5,5,Nhà trống,0,2,29.5
250.0,10.9260997847307,106.835935593656,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,2,5,4,Cơ bản,0,2,13.5
119.0,10.7041897888485,106.712984287825,Hợp đồng mua bán,Chưa xác định,7.0,17.0,4,5,5,Đầy đủ,1,2,17.2
152.0,10.806045793795594,106.76981170204924,Hợp đồng mua bán,Đông,10.0,15.0,3,3,3,Nhà trống,0,2,56.0
131.3,10.381162544493485,107.13858987694924,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,15.0,4,5,6,Nhà trống,0,2,20.821
490.0,10.841295371688,106.725648014375,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,48.0
366.0,10.7940714782276,106.689876342234,Sổ hồng/Sổ đỏ,Chưa xác định,14.1,15.0,1,4,5,Đầy đủ,0,2,180.0
651.0,10.8086438460314,106.732615736333,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,2,5,5,Nhà trống,0,2,115.0
100.0,20.93976329409052,105.78649729208648,Hợp đồng mua bán,Đông Nam,5.0,25.0,4,5,5,Nhà trống,0,2,11.0
270.0,10.7762656480313,106.746926559694,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,20.0,4,5,5,Đầy đủ,0,2,69.0
102.0,10.7768976245201,106.78759097105,Sổ hồng/Sổ đỏ,Tây Bắc,12.0,12.0,4,4,5,Nhà trống,0,2,23.166
371.5,10.7384176639936,106.663581676024,Sổ hồng/Sổ đỏ,Chưa xác định,16.0,12.0,2,5,5,Đầy đủ,0,2,50.0
100.0,20.974311344323745,105.78973550905285,Giấy tờ khác,Đông Nam,12.0,12.0,5,5,4,Đầy đủ,0,2,24.0
100.0,10.386121635931945,106.9193907082071,Giấy tờ khác,Chưa xác định,5.0,14.0,4,4,4,Nhà trống,0,2,15.38
129.5,10.770253248068595,106.75954644006885,Sổ hồng/Sổ đỏ,Đông Bắc,7.0,15.0,4,6,5,Thỏa thuận,0,2,24.0
127.0,21.116024342949608,105.87088618681656,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,5,5,5,Thỏa thuận,0,2,39.0
151.0,21.002390810115,105.707841218059,Sổ hồng/Sổ đỏ,Đông Bắc,8.0,13.0,4,5,4,Nhà trống,0,2,29.0
120.0,20.96948419641604,105.9782713548154,Sổ hồng/Sổ đỏ,Đông Bắc,10.5,13.0,5,4,4,Nhà trống,0,2,18.96
120.0,10.7377218646782,106.725456622616,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,20.0,2,5,5,Nhà trống,1,2,30.0
270.0,10.3515818113586,107.065906776361,Sổ hồng/Sổ đỏ,Đông Nam,8.0,6.0,3,5,6,Đầy đủ,0,1,30.0
350.0,10.8084983162645,106.733019352575,Giấy tờ khác,Chưa xác định,15.0,15.0,3,5,5,Đầy đủ,0,2,98.0
155.0,21.03586861519377,105.9082443639636,Sổ hồng/Sổ đỏ,Tây Bắc,12.0,12.5,4,4,3,Đầy đủ,1,2,43.4
296.0,12.256798568813158,109.16778489290203,Sổ hồng/Sổ đỏ,Đông Nam,12.5,10.0,3,3,4,Đầy đủ,0,2,20.5
300.0,16.016778088910613,108.24136406591556,Giấy tờ khác,Chưa xác định,10.0,15.0,3,5,5,Đầy đủ,0,2,35.0
916.0,10.908520314431703,106.83450855104353,Sổ hồng/Sổ đỏ,Chưa xác định,13.0,20.0,2,5,5,Nhà trống,1,2,63.0
240.0,21.06287941058175,105.78373887268975,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,30.0,3,7,5,Đầy đủ,0,2,90.0
232.0,20.99861523775428,105.71815298881268,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,55.68
451.0,10.8067964815604,106.777823718199,Sổ hồng/Sổ đỏ,Chưa xác định,16.0,15.0,3,5,5,Thỏa thuận,1,2,52.0
150.0,20.9440622856349,105.979612108953,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,13.0,4,4,4,Đầy đủ,0,2,19.7
380.0,10.8085324552113,106.732955647666,Sổ hồng/Sổ đỏ,Chưa xác định,14.6,15.0,3,5,5,Nhà trống,0,2,91.5
240.0,20.97927046354092,105.74180265763329,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,18.0,4,5,5,Đầy đủ,0,2,34.0
200.0,10.8332137230411,106.700611557615,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,12.0,3,4,5,Cơ bản,0,2,25.0
136.0,20.96226523675205,105.9548573003584,Hợp đồng mua bán,Tây Nam,8.0,60.0,4,5,5,Nhà trống,1,2,23.5
414.0,20.941320120468628,105.95690050028,Hợp đồng mua bán,Chưa xác định,10.0,15.0,4,5,5,Nhà trống,0,2,65.412
300.0,17.459441382071503,106.64466696867586,Sổ hồng/Sổ đỏ,Đông,15.0,27.0,3,4,4,Nhà trống,0,2,20.0
270.0,10.7241731846569,106.726319250574,Sổ hồng/Sổ đỏ,Đông,16.0,8.0,4,9,5,Đầy đủ,0,2,115.0
160.0,10.7425800019613,106.67750629929,Sổ hồng/Sổ đỏ,Tây Bắc,8.0,16.0,3,5,5,Thỏa thuận,0,2,23.0
120.0,10.7677539658969,106.77850538316,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,15.0,3,5,5,Thỏa thuận,0,2,13.5
375.0,21.1914830031727,105.723534510427,Hợp đồng mua bán,Đông Bắc,15.0,24.0,3,4,4,Nhà trống,0,2,27.0
198.0,16.029795477567657,108.24001004140136,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,7.5,2,4,5,Đầy đủ,1,2,23.0
478.0,10.7142597585325,106.734807982552,Sổ hồng/Sổ đỏ,Chưa xác định,25.2,12.0,4,8,5,Thỏa thuận,1,2,68.688
150.0,10.8417935297588,106.676493290024,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,19.0,3,5,5,Đầy đủ,1,2,22.5
100.0,20.9971201426614,105.954671584934,Sổ hồng/Sổ đỏ,Nam,5.0,30.0,4,5,5,Nhà trống,0,2,20.5
198.0,20.98414810373115,105.77724232344912,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,15.0,4,5,5,Nhà trống,0,2,50.0
115.0,20.96423953666624,107.04726633882052,Hợp đồng mua bán,Chưa xác định,9.5,15.0,5,5,5,Đầy đủ,1,2,11.0
600.0,11.969870841123504,109.24729150829006,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,3,3,Đầy đủ,0,2,30.0
150.0,20.99695833110396,105.79410833574032,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,20.0,4,4,5,Đầy đủ,0,2,52.0
228.0,21.0967704401639,105.71179010166,Giấy tờ khác,Chưa xác định,12.0,17.0,4,5,5,Nhà trống,0,2,55.0
100.0,16.064818573036803,108.23340136607172,Sổ hồng/Sổ đỏ,Tây,5.0,7.5,3,4,4,Đầy đủ,0,2,18.5
105.0,21.065069732774788,105.8055557202574,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,43.0
324.0,10.664891488685424,106.49296186754378,Hợp đồng mua bán,Đông Nam,18.0,30.0,3,5,5,Nhà trống,0,2,30.0
135.0,20.9741232121484,105.92194999050704,Sổ hồng/Sổ đỏ,Tây,7.5,15.0,3,4,5,Đầy đủ,0,2,30.0
120.0,20.94141042319169,105.95730497228809,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,15.0,4,4,4,Đầy đủ,0,2,16.2
180.0,21.07374515505581,105.82362789086169,Sổ hồng/Sổ đỏ,Đông Bắc,10.0,13.0,3,5,4,Đầy đủ,0,2,71.0
200.0,20.914519048373734,106.71455248029422,Giấy tờ khác,Chưa xác định,10.0,15.0,4,4,3,Đầy đủ,0,2,16.7
129.0,20.998750686645508,105.71778869628906,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,20.0
114.0,10.8064548489209,106.768389217315,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,15.0,4,5,5,Nhà trống,0,2,48.0
612.0,21.00252346305797,105.9641682415848,Sổ hồng/Sổ đỏ,Đông Nam,10.0,15.0,4,5,5,Nhà trống,0,2,250.0
150.0,21.0027378865892,105.96437903298516,Sổ hồng/Sổ đỏ,Đông Nam,10.0,15.0,5,5,5,Đầy đủ,0,2,41.0
270.0,20.8304997915311,106.684027618628,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,36.0
150.0,10.8736424238665,106.640010179404,Sổ hồng/Sổ đỏ,Chưa xác định,8.4,15.0,3,4,4,Nhà trống,0,2,13.5
366.0,10.7940978351162,106.689827642192,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,2,5,5,Đầy đủ,0,2,185.0
339.0,10.80296249874493,106.79617920762269,Sổ hồng/Sổ đỏ,Đông Nam,9.5,20.0,3,4,4,Nhà trống,0,2,44.95
266.0,21.150634752290184,105.75224528026168,Sổ hồng/Sổ đỏ,Tây Nam,13.3,15.0,4,5,5,Nhà trống,1,2,16.758
140.0,10.8045387268066,106.790824890137,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,30.0,3,4,4,Cơ bản,0,2,26.0
144.0,20.94317961681177,105.97939551702994,Giấy tờ khác,Chưa xác định,10.0,15.0,5,5,5,Nhà trống,0,2,18.0
212.0,11.9242410614604,108.423012836739,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,10.0,3,7,6,Đầy đủ,0,2,16.0
480.0,10.7233867030638,106.713975129006,Sổ hồng/Sổ đỏ,Chưa xác định,18.0,15.0,2,5,5,Đầy đủ,1,2,215.0
116.0,21.073961082926903,105.7908593970798,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Nhà trống,0,2,34.0
250.0,20.961401821172604,105.79093824808024,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,21.0,5,7,7,Đầy đủ,0,2,48.0
160.0,21.062751158801163,107.49119442434902,Hợp đồng mua bán,Chưa xác định,10.0,15.0,3,4,3,Nhà trống,1,2,13.5
100.0,10.730373346511133,106.68896520806582,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,4,5,Nhà trống,0,2,16.5
200.0,20.974619365897475,105.81493725028638,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Nhà trống,0,2,68.0
202.0,10.8050366866117,106.736396121498,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,15.0,4,5,5,Đầy đủ,0,2,42.0
136.0,21.031724335557257,105.7682769144417,Sổ hồng/Sổ đỏ,Đông Nam,7.0,30.0,6,6,6,Đầy đủ,0,2,50.0
100.0,10.8344240188599,106.668067932129,Giấy tờ khác,Chưa xác định,5.0,15.0,5,5,5,Thỏa thuận,0,2,22.0
230.0,10.8036883012224,106.796350907523,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,4,5,5,Thỏa thuận,0,2,30.0
100.0,20.886676008438144,105.9795245367759,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,15.0,5,5,5,Nhà trống,0,2,10.942
150.0,20.9565051794471,107.014656348318,Sổ hồng/Sổ đỏ,Đông Nam,7.0,20.0,5,6,7,Cơ bản,1,2,23.0
140.0,21.03662099360078,105.90563920173057,Sổ hồng/Sổ đỏ,Chưa xác định,7.2,15.0,6,5,5,Đầy đủ,1,2,45.5
120.0,10.7671013657098,106.77843703799653,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,15.0,3,5,5,Nhà trống,1,2,12.5
106.2,10.8210678162698,106.777710149655,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,15.0,4,5,5,Đầy đủ,0,2,13.5
358.81,12.2041022097551,109.173905788156,Hợp đồng mua bán,Đông Nam,15.0,13.5,3,5,5,Nhà trống,0,2,44.29
115.0,21.023276442943978,105.94485511697869,Sổ hồng/Sổ đỏ,Đông Bắc,10.0,15.0,5,5,5,Nhà trống,1,2,22.0
150.0,21.080251051009377,105.807297682881,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,15.0,4,5,4,Nhà trống,0,2,57.5
320.0,12.23812290410322,109.1771613071952,Sổ hồng/Sổ đỏ,Chưa xác định,16.0,15.0,3,4,5,Đầy đủ,0,2,27.0
244.0,21.036817209652725,105.78621418750684,Giấy tờ khác,Đông,5.0,15.0,4,6,6,Cơ bản,0,2,95.0
462.0,10.8077275573493,106.735036590099,Giấy tờ khác,Chưa xác định,18.0,15.0,3,5,5,Thỏa thuận,0,2,100.0
145.0,10.7858772597193,106.753036484703,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,15.0,3,5,5,Nhà trống,0,2,34.0
108.0,10.7507678086146,106.736131065506,Sổ hồng/Sổ đỏ,Chưa xác định,5.4,22.0,3,4,5,Đầy đủ,1,2,16.5
495.0,10.8061284422786,106.728079150459,Sổ hồng/Sổ đỏ,Đông Nam,16.5,16.5,4,5,5,Đầy đủ,1,2,115.0
102.0,10.7770472181552,106.787911946302,Hợp đồng mua bán,Đông Nam,6.0,15.0,4,5,5,Cơ bản,0,2,24.0
220.0,21.0461582456967,105.872018412494,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,15.0,5,3,5,Đầy đủ,0,2,61.0
246.5,10.8040381843416,106.640636808813,Sổ hồng/Sổ đỏ,Đông,14.5,16.0,7,8,10,Đầy đủ,0,2,69.0
427.5,20.974417065198427,105.92248170668996,Sổ hồng/Sổ đỏ,Đông Nam,18.0,19.0,3,3,4,Nhà trống,0,2,65.0
176.4,20.9819070512412,105.746010149829,Sổ hồng/Sổ đỏ,Chưa xác định,9.5,15.0,4,5,5,Nhà trống,1,2,33.0
170.0,10.3951023650925,107.148438314057,Hợp đồng mua bán,Tây Bắc,10.0,20.0,3,5,5,Thỏa thuận,0,2,13.45
270.9,10.385860968746869,106.91993899501782,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Thỏa thuận,0,2,25.7
390.0,10.35180331269622,107.09485831155338,Hợp đồng mua bán,Chưa xác định,10.0,12.0,2,3,3,Nhà trống,0,2,48.0
192.5,21.00724116240684,105.9382830085496,Sổ hồng/Sổ đỏ,Đông Bắc,11.0,15.0,4,5,5,Nhà trống,1,2,34.0
278.0,21.0152499768779,105.725108295516,Sổ hồng/Sổ đỏ,Đông Nam,11.65,15.0,3,5,5,Nhà trống,0,2,41.7
320.0,15.8845728626334,108.347301502028,Sổ hồng/Sổ đỏ,Tây Bắc,10.0,7.5,3,11,12,Đầy đủ,0,2,18.0
142.0,10.7360731211992,106.621614461898,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,15.0,2,3,3,Đầy đủ,0,2,10.49
182.0,21.01335259526307,105.64186691063568,Sổ hồng/Sổ đỏ,Bắc,9.0,12.0,5,5,5,Thỏa thuận,0,2,21.0
207.0,10.8013548393844,106.683830930825,Giấy tờ khác,Chưa xác định,10.0,15.0,3,10,5,Thỏa thuận,0,2,37.6
213.0,20.9892825622568,105.484598167241,Hợp đồng mua bán,Tây Bắc,10.0,20.0,5,5,5,Nhà trống,0,2,19.17
110.0,20.97423080694724,105.92213006131894,Giấy tờ khác,Chưa xác định,10.0,15.0,4,5,5,Đầy đủ,0,2,19.8
