area,lat,lon,legal,direction,front_width,access_road,floors,bedrooms,bathrooms,interior,is_car_accessible,is_corner,price
58.3,10.78462328,106.6270171,Sổ hồng/Sổ đỏ,Chưa xác định,5.3,10.0,1,4.0,4.0,Thỏa thuận,1,0,7.6
48.0,10.76956971,106.6342824,Giấy tờ khác,Chưa xác định,4.9,2.5,1,3.0,3.0,Đầy đủ,0,0,6.08
75.0,10.84552888,106.6570153,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,8.0,2,3.0,2.0,Nhà trống,1,1,7.2
90.0,10.84820577,106.5867502,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,3,5.0,3.0,Đầy đủ,1,0,6.5
48.9,10.82843568,106.6392354,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,5.0,Nhà trống,1,0,7.5
69.0,10.79028129,106.6866604,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,4,4.0,4.0,Đầy đủ,1,0,27.0
120.0,10.8057271,106.6822932,Giấy tờ khác,Chưa xác định,4.9,2.5,2,7.0,6.0,Đầy đủ,0,1,23.0
242.0,10.66043176,106.5772875,Sổ hồng/Sổ đỏ,Chưa xác định,20.0,2.5,4,6.0,4.0,Nhà trống,0,0,9.2
160.0,10.77633767,106.7548205,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,7,4.0,4.0,Thỏa thuận,0,0,69.0
62.0,10.76287525,106.6681339,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,3,4.0,3.0,Nhà trống,0,0,6.2
60.0,10.85486095,106.7681249,Giấy tờ khác,Chưa xác định,4.0,6.0,4,4.0,5.0,Nhà trống,1,0,10.0
280.0,10.87829081,106.6785484,Sổ hồng/Sổ đỏ,Chưa xác định,14.0,30.0,6,6.0,6.0,Đầy đủ,1,1,38.0
64.0,10.80661585,106.6652372,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,16.0,2,4.0,4.0,Đầy đủ,1,0,12.0
162.0,10.80175599,106.6495649,Giấy tờ khác,Chưa xác định,9.6,21.0,3,4.0,4.0,Nhà trống,1,0,48.0
90.0,10.79229149,106.6355421,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,15.0,5,5.0,5.0,Đầy đủ,1,1,17.0
52.0,10.78565023,106.6375544,Sổ hồng/Sổ đỏ,Chưa xác định,3.85,8.0,1,2.0,2.0,Cơ bản,1,0,6.65
65.5,10.69299102,106.7409051,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,3.0,1,3.0,2.0,Đầy đủ,0,0,4.5
50.0,10.74422426,106.6838613,Sổ hồng/Sổ đỏ,Chưa xác định,20.0,40.0,1,6.0,7.0,Thỏa thuận,1,0,9.5
74.0,10.81706396,106.7207806,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,7.0,4,6.0,6.0,Đầy đủ,1,0,11.5
100.0,10.78172116,106.6630517,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,40.0,5,4.0,4.0,Thỏa thuận,1,0,21.5
81.0,10.80756837,106.7002265,Giấy tờ khác,Chưa xác định,4.8,2.5,3,5.0,5.0,Thỏa thuận,0,0,9.5
108.5,10.83586481,106.7778605,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,6.0,2,2.0,2.0,Đầy đủ,1,0,8.68
71.4,10.81192673,106.6926503,Giấy tờ khác,Chưa xác định,4.2,2.5,2,4.0,4.0,Thỏa thuận,0,0,15.5
74.4,10.75296503,106.6714841,Sổ hồng/Sổ đỏ,Chưa xác định,4.1,4.1,4,4.0,4.0,Đầy đủ,1,0,18.5
73.1,10.75272206,106.6750038,Giấy tờ khác,Chưa xác định,4.3,4.3,3,4.0,4.0,Nhà trống,1,0,6.71
56.0,10.78469237,106.6271682,Sổ hồng/Sổ đỏ,Nam,4.0,6.0,5,4.0,5.0,Cơ bản,1,0,7.7
60.0,10.83468463,106.7777141,Sổ hồng/Sổ đỏ,Tây Bắc,4.8,4.8,2,2.0,2.0,Nhà trống,1,0,6.4
52.0,10.82675975,106.686173,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,15.0,1,2.0,2.0,Thỏa thuận,1,0,6.1
37.0,10.78479283,106.6610655,Sổ hồng/Sổ đỏ,Chưa xác định,3.4,11.5,4,4.0,5.0,Nhà trống,1,0,7.25
91.0,10.70363437,106.7039625,Sổ hồng/Sổ đỏ,Đông,5.0,13.0,5,6.0,7.0,Đầy đủ,1,1,13.5
130.0,10.79352473,106.6453729,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,20.0,6,4.0,4.0,Đầy đủ,1,0,30.5
90.0,10.86046304,106.757046,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,4.0,1,4.0,4.0,Đầy đủ,1,0,6.0
83.0,10.8100931,106.6982541,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,1,4.0,1.0,Thỏa thuận,0,0,8.7
60.0,10.86133392,106.6054881,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,7.0,2,4.0,4.0,Đầy đủ,1,0,6.3
67.0,10.8116464,106.685176,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,6.0,4,6.0,6.0,Đầy đủ,1,0,12.3
32.0,10.75955817,106.6523967,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,2,2.0,2.0,Thỏa thuận,1,0,4.1
56.0,10.80576771,106.6052884,Sổ hồng/Sổ đỏ,Chưa xác định,16.0,16.0,2,2.0,2.0,Đầy đủ,1,0,6.79
34.2,10.85165223,106.6847333,Sổ hồng/Sổ đỏ,Đông Nam,16.0,2.5,1,4.0,4.0,Đầy đủ,0,1,8.5
48.0,10.79150915,106.709807,Sổ hồng/Sổ đỏ,Chưa xác định,4.8,2.5,2,2.0,2.0,Thỏa thuận,0,0,13.6
76.5,10.84400191,106.6301008,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,2.0,2,2.0,2.0,Nhà trống,0,1,3.65
100.0,10.74100928,106.6988991,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,20.0,5,4.0,5.0,Nhà trống,1,0,28.0
59.0,10.84723057,106.7471379,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,1,4.0,4.0,Thỏa thuận,0,0,3.65
55.0,10.76067578,106.659654,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,15.0,4,3.0,4.0,Đầy đủ,1,1,14.8
50.0,10.78796304,106.6627422,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,4,5.0,3.0,Đầy đủ,0,0,10.5
60.0,10.69289163,106.7404758,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,5.0,Đầy đủ,1,0,6.79
63.0,10.84582944,106.6651049,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,5.0,2,3.0,3.0,Thỏa thuận,1,1,6.8
75.0,10.84180456,106.6575058,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,2.5,4,4.0,5.0,Đầy đủ,0,0,9.0
60.0,10.82158364,106.6545306,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,6.0,2,4.0,4.0,Đầy đủ,1,0,10.0
41.0,10.74401733,106.6434263,Sổ hồng/Sổ đỏ,Chưa xác định,4.1,4.1,3,2.0,3.0,Cơ bản,1,0,5.15
60.8,10.74097086,106.7064946,Sổ hồng/Sổ đỏ,Chưa xác định,3.8,3.0,3,4.0,3.0,Đầy đủ,0,0,6.5
64.0,10.84255469,106.6428184,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,4,4.0,5.0,Đầy đủ,1,0,8.896
56.0,10.78162301,106.6534831,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,3.0,2,3.0,2.0,Đầy đủ,0,0,5.29
40.0,10.74083099,106.6470145,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,4.5,4,4.0,3.0,Đầy đủ,1,1,4.29
100.0,10.78419203,106.6508253,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,3.0,2,7.0,7.0,Đầy đủ,0,0,7.7
65.5,10.81531698,106.5912353,Giấy tờ khác,Chưa xác định,5.0,4.0,1,2.0,2.0,Thỏa thuận,1,1,3.78
224.0,10.7915937,106.6420292,Giấy tờ khác,Chưa xác định,8.0,2.5,5,4.0,4.0,Thỏa thuận,0,0,52.0
91.0,10.80337541,106.6925736,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,1,3.0,2.0,Đầy đủ,0,0,9.0
73.0,10.88670743,106.7240758,Sổ hồng/Sổ đỏ,Chưa xác định,4.55,5.0,3,3.0,3.0,Thỏa thuận,1,0,5.8
120.0,10.80467692,106.6055397,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,5.0,3,6.0,4.0,Đầy đủ,1,0,9.0
36.8,10.8318535,106.690005,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,4,4.0,5.0,Đầy đủ,0,0,6.68
85.0,10.81121731,106.6107701,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,10.0,3,4.0,4.0,Đầy đủ,1,0,13.8
57.0,10.83790075,106.6366906,Sổ hồng/Sổ đỏ,Chưa xác định,3.8,6.0,4,5.0,4.0,Nhà trống,1,0,6.7
64.0,10.79010011,106.6218159,Sổ hồng/Sổ đỏ,Chưa xác định,30.0,6.0,4,6.0,6.0,Đầy đủ,1,0,9.8
54.7,10.82908089,106.6894687,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,2,4.0,4.0,Thỏa thuận,0,0,16.7
185.0,10.84161924,106.6768836,Sổ hồng/Sổ đỏ,Chưa xác định,6.5,30.0,4,6.0,7.0,Đầy đủ,1,1,18.8
92.0,10.72468685,106.6070043,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,16.0,5,15.0,15.0,Đầy đủ,1,0,13.9
205.6,10.78976679,106.6937365,Giấy tờ khác,Đông Nam,4.4,6.0,3,5.0,2.0,Nhà trống,1,0,42.0
53.3,10.78529964,106.6709949,Sổ hồng/Sổ đỏ,Đông Nam,4.0,2.5,3,4.0,4.0,Nhà trống,0,1,17.5
54.0,10.84203319,106.6572122,Sổ hồng/Sổ đỏ,Tây Nam,3.6,2.5,2,3.0,2.0,Đầy đủ,0,0,5.5
177.0,10.84824482,106.5867577,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,1,4.0,4.0,Thỏa thuận,0,0,10.5
85.0,10.85185048,106.6586912,Giấy tờ khác,Chưa xác định,4.9,2.5,1,4.0,4.0,Thỏa thuận,0,0,7.55
50.0,10.75170373,106.6711474,Sổ hồng/Sổ đỏ,Chưa xác định,3.8,4.0,2,2.0,2.0,Cơ bản,1,0,7.3
88.0,10.87638361,106.7733893,Sổ hồng/Sổ đỏ,Đông Nam,4.0,4.0,2,3.0,2.0,Đầy đủ,1,1,4.8
41.0,10.80352557,106.7018269,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,3.0,1,3.0,3.0,Cơ bản,0,0,7.1
94.0,10.80232127,106.7195008,Sổ hồng/Sổ đỏ,Chưa xác định,6.7,20.0,1,1.0,1.0,Thỏa thuận,1,0,21.0
316.0,10.79008221,106.7154258,Giấy tờ khác,Chưa xác định,8.3,8.3,1,14.0,14.0,Đầy đủ,1,0,100.0
82.0,10.842054,106.6894271,Sổ hồng/Sổ đỏ,Chưa xác định,4.8,5.0,4,4.0,4.0,Đầy đủ,1,1,6.59
387.2,10.85256711,106.7645894,Sổ hồng/Sổ đỏ,Chưa xác định,6.7,44.5,1,4.0,4.0,Thỏa thuận,1,0,28.0
41.0,10.79052426,106.7089842,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,41.0,4,3.0,3.0,Nhà trống,1,0,7.6
65.0,10.81607061,106.8075219,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,2.5,2,4.0,4.0,Đầy đủ,0,0,6.5
80.0,10.83254085,106.63861,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,1,4.0,4.0,Thỏa thuận,0,1,12.9
43.2,10.84475702,106.6602293,Giấy tờ khác,Chưa xác định,3.6,12.0,2,3.0,3.0,Cơ bản,1,0,6.8
317.0,10.74355076,106.7156981,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,1,4.0,4.0,Đầy đủ,0,0,35.0
67.0,10.77209512,106.6653034,Giấy tờ khác,Đông Nam,6.0,20.0,3,4.0,4.0,Thỏa thuận,1,0,15.9
102.6,10.82961379,106.6711748,Giấy tờ khác,Chưa xác định,5.4,2.5,2,4.0,4.0,Thỏa thuận,0,0,16.0
84.0,10.83732056,106.6806905,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,1,3.0,3.0,Thỏa thuận,1,0,8.8
111.0,10.79601562,106.6218269,Giấy tờ khác,Chưa xác định,5.0,20.0,3,7.0,7.0,Nhà trống,1,1,20.5
65.0,10.84833135,106.5868075,Giấy tờ khác,Chưa xác định,4.9,2.5,2,3.0,3.0,Đầy đủ,0,0,4.0
136.0,10.83410246,106.6589473,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,4,4.0,4.0,Đầy đủ,0,1,25.0
76.0,10.79325216,106.6412239,Sổ hồng/Sổ đỏ,Chưa xác định,5.4,4.0,1,2.0,2.0,Đầy đủ,1,0,6.8
150.0,10.74107886,106.6983679,Sổ hồng/Sổ đỏ,Chưa xác định,7.5,2.5,5,4.0,4.0,Đầy đủ,0,0,49.5
48.0,10.81477096,106.7748847,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,2,4.0,3.0,Đầy đủ,1,0,4.59
55.0,10.84370002,106.6490943,Sổ hồng/Sổ đỏ,Đông Bắc,3.45,3.0,4,4.0,3.0,Đầy đủ,0,0,5.95
61.5,10.8657575,106.6703371,Sổ hồng/Sổ đỏ,Đông Bắc,4.0,7.0,5,5.0,4.0,Đầy đủ,1,0,7.15
132.0,10.82849765,106.7264281,Giấy tờ khác,Chưa xác định,4.0,12.0,4,7.0,6.0,Thỏa thuận,1,0,21.0
180.0,10.72659823,106.7333694,Sổ hồng/Sổ đỏ,Đông,4.2,2.5,6,10.0,10.0,Cơ bản,0,1,34.0
140.0,10.78173979,106.6251827,Sổ hồng/Sổ đỏ,Bắc,7.0,30.0,1,1.0,1.0,Nhà trống,1,0,20.0
80.0,10.81521493,106.7749022,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,1,5.0,5.0,Cơ bản,1,0,8.0
74.0,10.77300948,106.6870349,Giấy tờ khác,Chưa xác định,4.0,8.0,3,4.0,4.0,Đầy đủ,1,0,18.5
207.0,10.88920459,106.7668871,Sổ hồng/Sổ đỏ,Đông Nam,16.0,5.0,2,19.0,19.0,Cơ bản,1,0,13.0
122.0,10.79129983,106.645376,Giấy tờ khác,Chưa xác định,4.05,6.0,2,4.0,4.0,Nhà trống,1,0,15.0
66.0,10.76350431,106.7599012,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,3.0,3.0,Đầy đủ,0,0,8.3
203.0,10.78160448,106.6634414,Giấy tờ khác,Chưa xác định,4.9,2.5,3,5.0,5.0,Thỏa thuận,0,0,48.5
374.1,10.84328834,106.7731303,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,3.0,2.0,Đầy đủ,0,1,15.5
80.0,10.75533848,106.613999,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,10.0,4,4.0,4.0,Đầy đủ,1,0,10.6
131.9,10.7680014,106.6875841,Sổ hồng/Sổ đỏ,Tây Nam,5.5,5.5,1,4.0,4.0,Nhà trống,1,0,66.5
43.8,10.8097101,106.6849952,Giấy tờ khác,Chưa xác định,11.0,2.5,5,8.0,9.0,Thỏa thuận,0,0,11.5
57.0,10.79144134,106.6449492,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,2,4.0,4.0,Đầy đủ,1,0,7.2
30.0,10.76920855,106.6784462,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,10.0,5,5.0,5.0,Đầy đủ,1,0,9.0
110.0,10.8151776,106.774778,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,2.5,3,4.0,3.0,Đầy đủ,0,0,20.0
103.0,10.7984906,106.6213827,Sổ hồng/Sổ đỏ,Tây,5.0,6.0,1,4.0,4.0,Thỏa thuận,1,0,9.8
80.0,10.73899574,106.709778,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,8.0,3,4.0,5.0,Đầy đủ,1,0,8.45
50.0,10.79854736,106.6197433,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,3.0,1,2.0,3.0,Đầy đủ,0,1,4.85
72.0,10.78833086,106.6529973,Sổ hồng/Sổ đỏ,Chưa xác định,6.2,5.0,3,4.0,4.0,Cơ bản,1,0,8.8
360.0,10.68771109,106.6089136,Giấy tờ khác,Chưa xác định,4.9,2.5,1,10.0,10.0,Đầy đủ,0,0,13.999
61.1,10.72657592,106.7336014,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,4,4.0,5.0,Cơ bản,1,0,8.9
102.0,10.79118841,106.685456,Giấy tờ khác,Chưa xác định,4.9,2.5,3,4.0,4.0,Thỏa thuận,0,1,37.0
210.0,10.80712428,106.7189599,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,9,15.0,15.0,Đầy đủ,0,0,55.0
112.0,10.88228609,106.6816831,Sổ hồng/Sổ đỏ,Đông Nam,6.6,12.0,4,4.0,6.0,Đầy đủ,1,1,8.865
163.0,10.83154202,106.6902976,Sổ hồng/Sổ đỏ,Chưa xác định,6.5,6.5,1,5.0,5.0,Cơ bản,1,0,17.0
101.0,10.76876628,106.675684,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,5,12.0,12.0,Đầy đủ,0,0,35.0
105.0,10.84897543,106.6665927,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,2.5,1,1.0,1.0,Thỏa thuận,0,0,5.9
160.0,10.84253352,106.6305825,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,40.0,1,4.0,4.0,Thỏa thuận,1,0,11.45
40.0,10.85229578,106.6714393,Giấy tờ khác,Chưa xác định,4.0,7.0,4,5.0,4.0,Cơ bản,1,0,5.78
92.0,10.79010916,106.6460964,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,23.0,3,6.0,6.0,Đầy đủ,1,1,9.8
50.0,10.81084476,106.7137498,Sổ hồng/Sổ đỏ,Chưa xác định,3.3,4.0,3,4.0,2.0,Nhà trống,1,0,8.7
70.0,10.78750157,106.6013127,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,5,5.0,6.0,Đầy đủ,1,0,8.5
61.0,10.77002846,106.67083,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,5,4.0,4.0,Đầy đủ,1,0,10.5
45.0,10.81501623,106.7077874,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,1,4.0,4.0,Đầy đủ,0,0,6.5
48.0,10.84241734,106.6799293,Sổ hồng/Sổ đỏ,Nam,4.2,8.0,3,3.0,4.0,Nhà trống,1,1,6.98
40.0,10.79818924,106.6889915,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,4,5.0,4.0,Thỏa thuận,1,0,7.7
54.0,10.82920118,106.6888232,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,15.0,4,5.0,5.0,Đầy đủ,1,0,8.0
55.0,10.80771937,106.7981269,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,4.0,Đầy đủ,1,0,5.5
180.0,10.86387007,106.7778398,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.6,2,3.0,2.0,Đầy đủ,1,0,18.0
282.0,10.80012332,106.7166667,Sổ hồng/Sổ đỏ,Chưa xác định,8.8,8.8,2,4.0,4.0,Nhà trống,1,0,25.0
45.0,10.79526231,106.6800537,Sổ hồng/Sổ đỏ,Chưa xác định,3.35,4.0,2,3.0,2.0,Nhà trống,1,0,9.8
63.0,10.7827591,106.6263442,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,4.5,2,2.0,2.0,Thỏa thuận,1,0,6.8
140.0,10.81223554,106.6682203,Giấy tờ khác,Chưa xác định,7.0,20.0,4,4.0,4.0,Thỏa thuận,1,0,27.0
81.0,10.76978222,106.7005068,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,6.0,5,6.0,8.0,Đầy đủ,1,0,24.0
206.0,10.7896334,106.6941768,Sổ hồng/Sổ đỏ,Chưa xác định,7.9,8.0,2,4.0,4.0,Nhà trống,1,1,42.0
90.0,10.7887737,106.6614004,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,12.0,6,12.0,12.0,Cơ bản,1,0,13.9
101.0,10.77397685,106.6777782,Sổ hồng/Sổ đỏ,Chưa xác định,6.3,2.5,4,4.0,15.0,Đầy đủ,0,0,29.0
152.0,10.74493189,106.6349254,Giấy tờ khác,Tây Bắc,4.9,2.5,1,4.0,4.0,Đầy đủ,0,0,60.0
77.0,10.7905237,106.6333369,Sổ hồng/Sổ đỏ,Đông Bắc,4.1,16.0,2,3.0,3.0,Nhà trống,1,0,14.0
56.0,10.83750556,106.7812911,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,1,1.0,1.0,Nhà trống,0,0,5.15
84.0,10.74934901,106.6394772,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,21.0,4,4.0,4.0,Đầy đủ,1,0,28.0
65.0,10.79177013,106.671086,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,8.0,5,4.0,4.0,Đầy đủ,1,0,15.5
74.0,10.83158096,106.6904371,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,3,4.0,4.0,Đầy đủ,0,0,9.5
84.0,10.78448592,106.6272599,Sổ hồng/Sổ đỏ,Tây Nam,3.0,4.0,3,4.0,4.0,Đầy đủ,1,0,8.2
168.0,10.80009273,106.6303421,Giấy tờ khác,Chưa xác định,20.0,20.0,2,4.0,4.0,Thỏa thuận,1,0,24.0
90.0,10.7418906,106.6248053,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,2.5,3,4.0,4.0,Đầy đủ,0,1,14.5
88.0,10.84111037,106.7169779,Sổ hồng/Sổ đỏ,Chưa xác định,5.4,5.0,4,4.0,4.0,Thỏa thuận,1,0,10.5
58.0,10.84895855,106.6932433,Sổ hồng/Sổ đỏ,Đông,4.9,2.5,4,3.0,3.0,Nhà trống,0,0,7.25
145.0,10.87086744,106.6702811,Sổ hồng/Sổ đỏ,Đông,7.7,8.0,4,4.0,5.0,Đầy đủ,1,0,8.29
50.0,10.68466295,106.7500843,Sổ hồng/Sổ đỏ,Đông Bắc,4.3,6.0,4,4.0,5.0,Đầy đủ,1,0,7.35
120.0,10.8407652,106.6419096,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,2,4.0,4.0,Thỏa thuận,0,0,9.55
85.0,10.84333836,106.6347668,Sổ hồng/Sổ đỏ,Chưa xác định,4.3,2.5,2,4.0,4.0,Thỏa thuận,0,0,4.99
49.0,10.73795542,106.662649,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,15.0,5,5.0,5.0,Cơ bản,1,0,10.0
195.0,10.75098126,106.7283736,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,14.0,2,6.0,6.0,Nhà trống,1,0,28.9
246.8,10.84596394,106.7179836,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,2.5,1,4.0,4.0,Thỏa thuận,0,0,47.0
56.0,10.80643169,106.5945339,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,5,5.0,5.0,Đầy đủ,1,0,6.6
53.0,10.84242311,106.630813,Sổ hồng/Sổ đỏ,Chưa xác định,4.4,2.5,1,2.0,2.0,Thỏa thuận,0,0,4.18
102.0,10.75950726,106.5991105,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,6.0,1,17.0,17.0,Đầy đủ,1,0,10.0
140.0,10.78894081,106.6989866,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,2.5,5,4.0,4.0,Thỏa thuận,0,0,34.0
48.0,10.81636106,106.6838498,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,10.0,4,4.0,4.0,Đầy đủ,1,0,7.9
72.0,10.74789613,106.7158592,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,8.0,1,3.0,3.0,Đầy đủ,1,0,7.9
105.0,10.79826539,106.7385937,Giấy tờ khác,Chưa xác định,4.8,22.0,5,4.0,4.0,Nhà trống,1,0,25.0
80.0,10.81195546,106.6243662,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,2,3.0,2.0,Nhà trống,1,0,7.2
40.0,10.76698336,106.6133725,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,2,4.0,4.0,Đầy đủ,0,0,5.9
100.0,10.82899836,106.6896007,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,40.0,8,4.0,4.0,Thỏa thuận,1,0,19.8
67.0,10.78032748,106.7688599,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,3.0,1,2.0,1.0,Nhà trống,0,0,5.8
60.0,10.69325323,106.7407957,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,4,4.0,4.0,Thỏa thuận,0,0,6.67
51.0,10.82935348,106.6143834,Sổ hồng/Sổ đỏ,Nam,4.0,8.0,5,5.0,3.0,Đầy đủ,1,0,7.99
41.0,10.81138966,106.6270518,Sổ hồng/Sổ đỏ,Chưa xác định,30.0,5.0,1,2.0,2.0,Đầy đủ,1,0,3.5
44.0,10.75182421,106.7020007,Sổ hồng/Sổ đỏ,Đông,10.0,10.0,4,4.0,5.0,Đầy đủ,1,0,6.9
110.5,10.88642515,106.768473,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,8.0,2,2.0,2.0,Cơ bản,1,0,7.8
40.0,10.80184088,106.6875894,Sổ hồng/Sổ đỏ,Chưa xác định,3.05,8.0,4,6.0,6.0,Nhà trống,1,0,7.9
72.0,10.81559392,106.6951752,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,3,4.0,4.0,Đầy đủ,1,1,17.5
64.0,10.76295513,106.6425694,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,4,5.0,6.0,Đầy đủ,1,0,5.0
44.0,10.7914561,106.6746477,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,11.0,3,4.0,4.0,Nhà trống,1,0,11.2
96.0,10.79611615,106.707005,Sổ hồng/Sổ đỏ,Tây Nam,4.2,10.0,4,5.0,6.0,Đầy đủ,1,0,18.89
50.0,10.79785145,106.7051573,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,4,7.0,7.0,Đầy đủ,0,0,9.999
250.0,10.78975015,106.6990965,Sổ hồng/Sổ đỏ,Chưa xác định,13.0,22.0,3,4.0,4.0,Thỏa thuận,1,1,85.0
35.0,10.76081711,106.6607481,Giấy tờ khác,Chưa xác định,3.8,2.5,3,3.0,3.0,Nhà trống,0,0,5.68
33.0,10.83295262,106.6724241,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,6.0,4,4.0,3.0,Đầy đủ,1,0,7.68
90.0,10.88539719,106.6279548,Giấy tờ khác,Chưa xác định,4.5,10.0,2,4.0,4.0,Đầy đủ,1,0,7.9
80.5,10.78761617,106.7644314,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,3,4.0,5.0,Đầy đủ,1,0,4.8
93.5,10.75133255,106.7220034,Sổ hồng/Sổ đỏ,Bắc,4.0,2.5,2,3.0,3.0,Thỏa thuận,0,1,14.9
72.0,10.80460361,106.7139387,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,4,4.0,4.0,Cơ bản,1,0,11.8
