area,lat,lon,legal,direction,front_width,access_road,geo_cluster,land_depth,shape_ratio,business_potential,dist_to_center,road_type,price
52.0,21.0977125480267,105.849783477091,Sổ hồng/Sổ đỏ,Đông,5.0,5.0,43,10.19607843137255,1.99923106497501,25.0,7.709716910669379,1,5.2
461.0,11.0201393637528,106.725554772397,Sổ hồng/Sổ đỏ,Chưa xác định,12.5,4.5,29,36.58730158730159,2.903754094230285,56.25,9.168544846133646,1,4.5
128.0,18.7072677612305,105.679786682129,Sổ hồng/Sổ đỏ,Đông Bắc,8.0,12.0,22,15.80246913580247,1.9509221155311691,96.0,3.777109549822502,2,5.376
356.0,10.811874651376,106.813077727152,Sổ hồng/Sổ đỏ,Đông Bắc,8.0,6.0,4,43.95061728395062,5.426002133821065,48.0,13.2942205895381,1,18.0
100.0,10.8597101339639,106.953623147266,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,24.0,25,16.393442622950822,2.687449610319807,144.0,16.26892947897909,2,1.3
70.0,20.9354629899975,105.929741734688,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,23,13.725490196078432,2.6912725874663597,25.0,12.982101132120949,1,10.15
100.0,13.2340022909838,109.288542911633,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,87,16.393442622950822,2.687449610319807,15.0,61.39405501989742,0,0.65
345.0,10.679592550478445,106.7317217995097,Hợp đồng mua bán,Bắc,12.0,12.0,39,28.51239669421488,2.356396421009494,144.0,10.915216312667733,2,14.145
84.0,10.899470228129,106.777322627078,Sổ hồng/Sổ đỏ,Tây Bắc,4.0,8.0,70,20.48780487804878,4.997025580011898,32.0,9.614624310568011,2,4.55
280.0,20.9430444684572,105.521254909819,Sổ hồng/Sổ đỏ,Chưa xác định,11.0,7.0,78,25.225225225225227,2.272542813083354,77.0,35.84841034785342,2,4.2
82.0,10.8775569108862,106.642265952337,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,31,20.0,4.878048780487806,32.0,11.494973213893367,2,6.55
113.2,10.7855981466697,106.777044609374,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,6.0,4,22.196078431372552,4.352172241445599,30.0,8.731483688099262,1,12.65
280.0,10.7127978063732,106.641690617567,Giấy tờ khác,Chưa xác định,6.0,2.5,79,45.9016393442623,7.524858908895459,15.0,9.040382826174064,0,19.6
96.0,15.982831501003362,108.2515052816403,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,47,15.737704918032788,2.5799516259070145,15.0,9.54460832603084,0,5.6
110.0,15.955373418064204,108.28198061489596,Sổ hồng/Sổ đỏ,Nam,5.0,11.5,47,21.568627450980394,4.229142637447136,57.5,13.927064891931064,2,3.19
150.0,13.744826739422642,109.0772003087054,Giấy tờ khác,Tây Bắc,16.0,16.0,61,9.316770186335402,0.5786813780332547,256.0,15.883536451691768,2,1.37
101.0,11.0054235985691,106.827906062868,Sổ hồng/Sổ đỏ,Tây Nam,4.2,5.0,54,23.48837209302326,5.462412114656572,21.0,5.5788223068359795,1,1.35
81.0,20.871969688197108,106.67860232595,Sổ hồng/Sổ đỏ,Tây,6.0,45.0,16,13.278688524590164,2.1768341843590435,270.0,1.8037876643372281,2,13.9
60.0,20.9205942438211,106.650691241982,Giấy tờ khác,Nam,6.0,3.0,16,9.836065573770492,1.612469766191884,18.0,7.883161787859841,1,1.16
80.0,10.9522000278979,106.629554405808,Sổ hồng/Sổ đỏ,Tây Nam,5.3,2.5,31,14.814814814814817,2.743484224965707,13.25,3.9815613255788405,0,1.48
51.0,10.817099577750875,106.8298960438864,Sổ hồng/Sổ đỏ,Đông,4.0,10.0,93,12.439024390243903,3.0339083878643667,40.0,15.21991368289522,2,3.5
105.0,10.7699206816671,106.76679361834,Sổ hồng/Sổ đỏ,Chưa xác định,14.0,14.0,20,7.446808510638298,0.5281424475629999,196.0,7.485884442763921,2,14.1
65.0,10.8147834964802,106.774940219419,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,5.0,4,14.130434782608697,3.0718336483931954,22.5,9.623093467645225,1,4.38
64.1,10.7514110442668,106.701748350013,Giấy tờ khác,Chưa xác định,4.5,3.0,20,13.934782608695652,3.0293005671077506,13.5,2.3311437739864105,1,6.05
90.0,10.810001884320585,106.78959276378298,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,15.0,4,17.647058823529413,3.460207612456748,75.0,10.825821709689,2,8.5
80.0,20.7762554126141,105.711060288013,Giấy tờ khác,Chưa xác định,5.5,2.5,56,14.285714285714286,2.5510204081632657,13.75,31.745758446612033,0,1.35
100.0,10.730214903477204,106.68883497411852,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,39,19.607843137254903,3.844675124951942,12.5,4.770807316145499,0,17.0
228.7,10.817215335507903,106.77909345280322,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,30.0,4,32.2112676056338,4.53679825431462,210.0,10.151070204192713,2,28.5875
76.0,10.8382629618609,106.636754504056,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,31,18.53658536585366,4.521118381915527,32.0,9.965609802879506,2,7.5
137.2,10.7110211586214,106.693183882,Sổ hồng/Sổ đỏ,Đông,16.0,16.0,39,8.521739130434781,0.5293005671077503,256.0,6.814616518004196,2,10.5
303.0,21.0800281937097,105.413950894711,Sổ hồng/Sổ đỏ,Chưa xác định,13.3,2.5,95,22.611940298507463,1.6874582312319002,33.25,27.022465930019592,0,2.1
125.0,15.1197175699212,108.810020213346,Sổ hồng/Sổ đỏ,Tây,5.0,24.0,21,24.50980392156863,4.805843906189928,120.0,122.6371035794699,2,2.29
82.8,10.8376194510649,106.755312860134,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,6.0,99,10.222222222222221,1.262002743484225,48.0,9.584095277296017,1,8.5
468.0,10.601564085864725,106.52287467781194,Sổ hồng/Sổ đỏ,Nam,9.0,9.0,19,51.42857142857143,5.651491365777081,81.0,26.962935517211946,2,2.4
56.0,10.8637645600816,106.62530904595,Giấy tờ khác,Chưa xác định,4.0,6.0,31,13.658536585365855,3.331350386674599,24.0,12.939951555477295,1,3.6
114.0,10.8072619256933,106.481936814797,Sổ hồng/Sổ đỏ,Bắc,6.0,16.0,52,18.688524590163937,3.0636925557645798,96.0,23.954391465033147,2,1.87
95.0,21.0269019343635,105.841359630625,Sổ hồng/Sổ đỏ,Đông Nam,5.0,22.0,43,18.627450980392158,3.652441368704345,110.0,1.3444980558529214,2,4.75
113.5,11.723869940797028,106.6173547753382,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,92,18.60655737704918,3.050255307712981,15.0,82.74471567448978,0,2.12245
220.0,10.9265158827519,106.83538170507,Sổ hồng/Sổ đỏ,Tây Nam,10.0,8.0,54,21.782178217821784,2.1566513086952264,80.0,3.52587257641392,2,14.5
221.5,10.643914864370268,106.58581086376238,Sổ hồng/Sổ đỏ,Chưa xác định,13.5,2.5,19,16.286764705882355,1.1975562283737027,33.75,18.820666952082,0,5.7
182.7,16.0728243589712,108.237950861393,Sổ hồng/Sổ đỏ,Bắc,9.0,5.5,71,20.076923076923077,2.20625528317836,49.5,4.334778556044131,1,32.0
200.0,12.1775757702738,109.174750762545,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,30.0,6,39.21568627450981,7.689350249903884,150.0,7.213656269898203,2,6.0
52.0,10.8245765654601,106.830800380558,Sổ hồng/Sổ đỏ,Nam,4.0,10.0,93,12.682926829268293,3.0933967876264132,40.0,14.82633751475264,2,3.38
85.0,20.9121610843966,105.388415490078,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,15.0,13,11.971830985915494,1.6861733782979569,105.0,45.68334544102141,2,1.05
50.0,10.7883917695408,106.61460012348,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,10.0,79,9.803921568627452,1.922337562475971,50.0,9.320495135055895,2,5.8
185.0,10.8565720867553,106.62124308457,Giấy tờ khác,Chưa xác định,8.0,6.0,31,22.839506172839506,2.819692120103643,48.0,12.611812565616797,1,10.8
136.0,12.2128664758058,109.206291708096,Sổ hồng/Sổ đỏ,Tây Nam,6.0,16.0,6,22.295081967213115,3.654931470034937,96.0,3.066285128249262,2,12.5
211.0,21.0895710758277,105.80461226678,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,6.0,43,20.89108910891089,2.068424664248603,60.0,8.52011915259732,1,44.0
151.0,16.0579760148717,108.238443776982,Sổ hồng/Sổ đỏ,Tây Nam,7.0,5.0,71,21.26760563380282,2.995437413211665,35.0,3.8932719129926183,1,14.3
250.0,16.0109472836053,108.259579744115,Sổ hồng/Sổ đỏ,Bắc,10.0,5.5,3,24.752475247524753,2.4507401235173023,55.0,7.806985941274212,1,16.2
200.0,20.9134928297351,106.850349325687,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,2.5,88,19.801980198019802,1.9605920988138419,25.0,18.59812716350668,0,4.0
217.0,21.0862741166796,107.41613490051,Sổ hồng/Sổ đỏ,Đông Nam,8.0,18.0,36,26.790123456790123,3.307422648986435,144.0,41.24819097951301,2,4.123
129.5,10.7691715689785,106.760379793767,Sổ hồng/Sổ đỏ,Đông Bắc,12.0,12.0,20,10.702479338842975,0.8845024246977666,144.0,6.789163224068168,2,20.7
59.85,20.8478312298493,106.706900860605,Sổ hồng/Sổ đỏ,Tây Bắc,4.5,13.5,62,13.010869565217392,2.8284499054820422,60.75,2.726428416120677,2,7.72065
111.7,10.8443888617534,106.785241479683,Sổ hồng/Sổ đỏ,Đông Nam,10.0,30.0,4,11.05940594059406,1.0949906871875308,300.0,12.441264029485662,2,6.95
60.0,20.7402822005257,106.75178071656,Sổ hồng/Sổ đỏ,Đông,4.5,6.0,62,13.043478260869566,2.8355387523629494,27.0,14.770446721902195,1,1.2
310.0,10.8533383347885,106.750317453919,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,99,60.7843137254902,11.91849288735102,25.0,10.671385208127717,1,12.0
131.5,16.0559862089349,108.165583598637,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,55,21.557377049180328,3.5339962375705456,15.0,3.9167232631509528,0,7.4
143.0,21.404076975800223,105.88605131151492,Sổ hồng/Sổ đỏ,Đông,7.5,19.0,64,18.815789473684212,2.4757617728531858,142.5,21.500352505467838,2,4.004
100.0,10.79494071242257,107.01104560095212,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,20.0,25,16.393442622950822,2.687449610319807,120.0,25.773307068707407,2,2.2
57.0,10.7984024386228,106.813211182857,Sổ hồng/Sổ đỏ,Nam,4.0,9.0,4,13.902439024390246,3.3908387864366456,36.0,12.888068723263219,2,3.35
51.0,10.817209162960168,106.8298217233105,Sổ hồng/Sổ đỏ,Bắc,4.0,10.0,93,12.439024390243903,3.0339083878643667,40.0,15.216257288457335,2,3.38
282.0,10.9112427090163,106.790613674117,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,5.0,70,55.294117647058826,10.841983852364477,25.0,7.66024731863578,1,4.1
200.0,10.812297995583188,106.79685104287492,Giấy tờ khác,Tây Bắc,5.0,2.5,4,39.21568627450981,7.689350249903884,12.5,11.65567732427664,0,7.4
99.0,10.6441950928311,106.586162990942,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,2.5,19,21.521739130434785,4.678638941398867,11.25,18.77194291358865,0,2.45
120.0,10.6512007217785,106.730150020597,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,9.0,39,19.672131147540984,3.224939532383768,54.0,13.886467581462478,2,4.65
104.5,11.72390675523189,106.61725669534576,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,92,17.13114754098361,2.808384842784198,15.0,82.74929232935986,0,1.95415
90.0,10.8120387588337,106.797991831081,Sổ hồng/Sổ đỏ,Tây Bắc,6.0,12.0,4,14.754098360655739,2.418704649287826,72.0,11.75994228101348,2,6.84
180.0,10.8351567954168,106.687942921465,Sổ hồng/Sổ đỏ,Đông Nam,8.0,12.0,99,22.22222222222222,2.7434842249657065,96.0,7.102266049669647,2,25.9
100.0,10.807476626614,106.798114377262,Hợp đồng mua bán,Đông Nam,5.0,20.0,4,19.607843137254903,3.844675124951942,100.0,11.59057283116288,2,4.7
90.0,21.26372649948259,106.11611433461624,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,8.0,34,17.647058823529413,3.460207612456748,40.0,9.567476361720257,2,3.9
212.0,10.8075691385968,106.798119498473,Sổ hồng/Sổ đỏ,Bắc,6.0,14.0,4,34.75409836065574,5.69739317387799,84.0,11.594592555130784,2,13.992
125.0,10.799394010328836,106.44081341747952,Giấy tờ khác,Chưa xác định,12.0,2.5,52,10.330578512396695,0.8537668192063385,30.0,28.28867103424942,0,1.5
100.0,21.077673162242,105.491876589406,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,7.0,32,16.393442622950822,2.687449610319807,42.0,28.798705145304545,2,3.5
148.7,20.9584610148629,105.517078452504,Sổ hồng/Sổ đỏ,Nam,8.98,7.0,78,16.376651982378853,1.8035960333016356,62.86,35.85395518426797,2,4.0
117.3,10.9218242951527,106.774670541068,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,7.0,70,28.60975609756098,6.977989292088044,28.0,8.4148655507949,2,3.05
109.2,10.8455408663152,106.718371500417,Sổ hồng/Sổ đỏ,Tây Bắc,4.2,8.0,99,25.395348837209305,5.905895078420769,33.6,8.455391031630711,2,5.65
115.0,10.6756589283797,106.59978737217,Giấy tờ khác,Tây Bắc,6.0,6.0,19,18.852459016393443,3.0905670518677777,36.0,15.19331101521863,1,3.2
169.0,10.8756856730497,106.611499457377,Sổ hồng/Sổ đỏ,Đông Nam,9.0,8.0,31,18.571428571428573,2.0408163265306123,72.0,12.461566398646262,2,8.5
335.2,20.892017376124087,105.5899873300352,Sổ hồng/Sổ đỏ,Đông Bắc,9.94,5.5,13,33.386454183266935,3.3253440421580613,54.669999999999995,31.35279819872577,1,7.3744
95.0,10.678357597128905,106.69858983526171,Hợp đồng mua bán,Chưa xác định,6.0,2.5,39,15.57377049180328,2.5530771298038166,15.0,10.423727707151063,0,4.6
335.0,10.8861775263491,106.701620235278,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,60.0,99,65.68627450980392,12.879661668589005,300.0,11.809665571937053,2,9.5
100.0,10.835297067345849,106.94183972585996,Sổ hồng/Sổ đỏ,Đông Nam,5.0,45.0,25,19.607843137254903,3.844675124951942,225.0,17.36443086604131,2,1.3
147.0,15.92273294061755,108.27203541062023,Sổ hồng/Sổ đỏ,Bắc,5.0,10.5,47,28.823529411764707,5.651672433679354,52.5,16.4339851840344,2,3.55
150.0,16.0624625035812,108.144000884437,Sổ hồng/Sổ đỏ,Tây Nam,7.5,7.5,55,19.736842105263158,2.596952908587258,56.25,6.283218430519692,2,5.4
216.0,20.9592169292495,107.048010839855,Sổ hồng/Sổ đỏ,Đông,12.0,7.0,7,17.85123966942149,1.4753090635885528,84.0,0.5772506660262648,2,4.536
256.0,10.8967821505435,106.578046355811,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,31,41.9672131147541,6.879871002418706,36.0,12.31537781494811,1,7.2
140.0,15.1138550050337,108.861037275977,Sổ hồng/Sổ đỏ,Nam,7.0,19.5,21,19.71830985915493,2.777226740726047,136.5,126.1634446964456,2,0.5
147.0,20.9679555294407,106.935748796161,Sổ hồng/Sổ đỏ,Tây Nam,7.64,3.0,88,18.992248062015506,2.4537788193818484,22.919999999999998,11.120588128313006,1,2.058
100.0,21.0250461862527,105.556987432693,Sổ hồng/Sổ đỏ,Bắc,8.46,6.0,78,11.682242990654204,1.364748012926893,50.760000000000005,30.85030885439824,1,3.6
64.02,10.8411226260076,106.783802508994,Sổ hồng/Sổ đỏ,Đông Nam,4.0,4.0,4,15.614634146341464,3.808447352766211,16.0,12.087967455523351,1,5.2
430.0,12.2418376027943,109.187918972008,Sổ hồng/Sổ đỏ,Đông Nam,10.0,16.0,6,42.57425742574257,4.21527301244976,160.0,1.0122256889920096,2,31.8
795.0,10.7442645062922,106.697011164179,Sổ hồng/Sổ đỏ,Chưa xác định,11.0,2.5,20,71.62162162162163,6.452398344290237,27.5,3.0983662297947836,0,52.0
90.0,12.2025158169363,109.191100347645,Sổ hồng/Sổ đỏ,Đông Bắc,6.0,10.0,6,14.754098360655739,2.418704649287826,60.0,4.08025244078941,2,4.55
95.0,10.678118402843891,106.69937788506849,Hợp đồng mua bán,Nam,5.0,12.0,39,18.627450980392158,3.652441368704345,60.0,10.45094029417458,2,4.6
120.0,10.6522464147004,106.726329953339,Sổ hồng/Sổ đỏ,Đông,6.0,12.0,39,19.672131147540984,3.224939532383768,72.0,13.674451244927786,2,5.2
123.68,21.0573885220834,105.835204755524,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,43,20.275409836065577,3.3238376780435375,15.0,3.7689105741158277,0,26.9
60.1,20.8341898687611,106.72769847356,Sổ hồng/Sổ đỏ,Nam,4.8,12.0,62,12.265306122448981,2.503123698458976,57.599999999999994,5.318835905801509,2,4.0868
72.0,10.8705226551585,106.68877848983,Giấy tờ khác,Chưa xác định,4.0,18.2,99,17.5609756097561,4.283164782867342,72.8,10.993395703999473,2,4.15
462.8,11.8594321477759,108.548630981946,Sổ hồng/Sổ đỏ,Tây Nam,10.0,6.0,0,45.82178217821782,4.53681011665523,60.0,13.328803463850068,1,5.0908
125.0,16.106278363323522,108.10797981421597,Sổ hồng/Sổ đỏ,Đông Nam,5.0,7.5,55,24.50980392156863,4.805843906189928,37.5,11.602551919232848,2,3.67
303.4,12.2501487363126,109.188801076431,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,74,49.73770491803278,8.153722117710293,15.0,1.5261697555293625,0,17.5972
150.0,15.991118783148549,108.2601836187403,Sổ hồng/Sổ đỏ,Tây,7.5,10.5,47,19.736842105263158,2.596952908587258,78.75,9.376353616329293,2,8.5
115.5,21.1470982210172,105.819785349796,Sổ hồng/Sổ đỏ,Đông,7.0,2.5,1,16.267605633802816,2.2912120610989883,17.5,13.662315531789819,0,17.6
369.0,21.0096574463333,106.235439142914,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,2.5,53,40.54945054945055,4.455983576862698,22.5,25.641402515111785,0,5.4
100.0,20.8971198184535,105.574727785921,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,13,19.607843137254903,3.844675124951942,25.0,32.4888110767917,1,2.7
120.0,10.809522620233674,106.78976398951684,Giấy tờ khác,Chưa xác định,6.0,12.0,4,19.672131147540984,3.224939532383768,72.0,10.822456672497433,2,9.5
98.0,10.7809502557353,106.761904638277,Giấy tờ khác,Chưa xác định,7.0,5.0,20,13.802816901408452,1.9440587185082328,35.0,7.017131311316169,1,9.2
832.0,11.6573302823989,107.896914354417,Sổ hồng/Sổ đỏ,Tây Bắc,16.6,12.0,24,49.82035928143712,2.9832550467926415,199.20000000000002,68.73471985636176,2,8.0
95.3,12.253752659714,109.070263471978,Sổ hồng/Sổ đỏ,Bắc,7.0,4.0,6,13.422535211267606,1.8904979170799445,28.0,13.839422458792932,1,1.4
120.0,11.0772121811062,106.802874173277,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,54,19.672131147540984,3.224939532383768,15.0,14.013705754637082,0,1.02
332.0,16.0354650377833,108.211801433396,Sổ hồng/Sổ đỏ,Tây Bắc,25.0,7.5,3,13.227091633466134,0.5269757622894874,187.5,2.342172525115506,2,35.0
120.0,10.82196813476226,106.94172555340468,Sổ hồng/Sổ đỏ,Đông,6.0,17.0,25,19.672131147540984,3.224939532383768,102.0,18.53918722228461,2,2.7
63.0,20.9881650041565,105.92094003951,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,25.0,77,12.352941176470589,2.4221453287197234,125.0,8.252929537193154,2,12.0
900.0,10.4184150429358,107.277768795025,Sổ hồng/Sổ đỏ,Chưa xác định,17.0,5.0,14,52.63157894736842,3.0778701138811937,85.0,22.64079647743152,1,3.5
83.0,10.3816183767804,107.244128274453,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,9.0,14,16.27450980392157,3.1910803537101122,45.0,17.925168285028395,2,2.075
158.0,16.03078084628219,108.24020253266212,Sổ hồng/Sổ đỏ,Đông Nam,6.0,7.5,3,25.901639344262296,4.2461703843052945,45.0,4.836357374531481,2,14.2
90.0,16.0727867062236,108.239537936438,Sổ hồng/Sổ đỏ,Đông,8.0,10.5,71,11.11111111111111,1.3717421124828533,84.0,4.483033198915518,2,20.7
129.5,10.769134094434134,106.7608470733632,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,7.0,20,18.23943661971831,2.5689347351715934,49.0,6.840348742442155,2,33.7
100.0,10.772311735649048,106.78787776218,Sổ hồng/Sổ đỏ,Đông Nam,5.0,12.0,4,19.607843137254903,3.844675124951942,60.0,9.785095755150792,2,7.2
179.3,12.2621838402847,109.146741712835,Sổ hồng/Sổ đỏ,Đông Nam,7.8,7.8,6,22.69620253164557,2.8729370293222245,60.839999999999996,6.0191949227726065,2,4.2
300.0,21.003952739546,106.017155585086,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,16.0,23,24.793388429752067,2.049040366095212,192.0,17.133302132130666,2,18.0
125.0,16.030657522068356,108.239858090313,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,10.0,3,24.50980392156863,4.805843906189928,50.0,4.812999685154398,2,9.6
94.0,20.8258284938064,106.676893314706,Sổ hồng/Sổ đỏ,Chưa xác định,4.7,60.0,62,19.583333333333336,4.079861111111112,282.0,3.4109132097050847,2,7.05
60.0,21.2913114063456,105.761728754768,Sổ hồng/Sổ đỏ,Đông Bắc,6.0,4.0,35,9.836065573770492,1.612469766191884,24.0,30.756314491981545,1,1.29
132.0,10.685332083256805,106.73834420933356,Hợp đồng mua bán,Đông Bắc,6.0,14.0,39,21.639344262295083,3.547433485622145,84.0,10.593695831035394,2,5.544
92.0,10.6327800750732,106.97127532959,Sổ hồng/Sổ đỏ,Đông Bắc,12.0,26.0,67,7.603305785123967,0.6283723789358651,312.0,33.608777195525086,2,1.6
97.5,16.1000738521084,108.118697424977,Sổ hồng/Sổ đỏ,Đông Nam,5.0,5.5,55,19.11764705882353,3.7485582468281433,27.5,10.266148065943167,1,3.25
80.0,10.6510700885007,106.730057887189,Sổ hồng/Sổ đỏ,Đông,5.0,7.0,39,15.686274509803923,3.075740099961554,35.0,13.89801396226805,2,3.8
56.0,10.8046321360175,106.792918638739,Sổ hồng/Sổ đỏ,Tây Nam,6.0,6.0,4,9.18032786885246,1.504971781779092,36.0,10.94993451961829,1,6.25
80.0,10.7234258349636,106.611448472862,Sổ hồng/Sổ đỏ,Bắc,4.0,8.0,79,19.512195121951223,4.759071980963713,32.0,10.923186986601017,2,8.0
144.0,10.727875335140356,106.72988499339932,Hợp đồng mua bán,Đông Bắc,8.0,20.0,39,17.77777777777778,2.1947873799725652,160.0,6.007330674223665,2,17.0
90.0,21.0194558954358,105.624139454199,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,26,14.754098360655739,2.418704649287826,15.0,23.899775562744043,0,3.5
86.0,10.7858282468769,106.776853131128,Sổ hồng/Sổ đỏ,Tây,4.7,8.0,4,17.916666666666668,3.7326388888888893,37.6,8.71532181052828,2,9.5
212.6,15.991557512516486,108.26008819727171,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,7.5,47,41.68627450980392,8.17377931564783,37.5,9.333030666714459,2,11.6
55.0,20.95568519212449,106.72873008996248,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,4.0,88,11.956521739130435,2.5992438563327034,18.0,12.082229171506594,1,0.76
183.0,10.8398178462204,106.793954460875,Sổ hồng/Sổ đỏ,Chưa xác định,8.1,20.0,4,22.31707317073171,2.7215942891136233,162.0,12.878401442555608,2,16.5
140.0,10.7032141139352,106.703798307707,Sổ hồng/Sổ đỏ,Đông,16.0,16.0,39,8.695652173913043,0.5401026194977044,256.0,7.683277584381397,2,9.2
240.0,21.0331890892012,105.647290114181,Giấy tờ khác,Tây Bắc,12.0,15.0,26,19.834710743801654,1.6392322928761698,180.0,21.481078132660127,2,6.0
90.0,10.737365317374344,106.46658343866042,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,20.0,52,17.647058823529413,3.460207612456748,100.0,25.60609444883291,2,2.335
515.0,11.548932983278,107.909903115075,Sổ hồng/Sổ đỏ,Tây Bắc,15.0,5.0,24,34.105960264900666,2.25867286522521,75.0,64.76422872219162,1,2.45
96.0,10.712533745805793,106.64467716538196,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,19.0,79,18.823529411764707,3.6908881199538643,95.0,8.842373444676001,2,6.5
132.0,10.7916303600952,106.779467161391,Hợp đồng mua bán,Chưa xác định,6.0,16.0,4,21.639344262295083,3.547433485622145,96.0,9.1281417489438,2,13.45
407.0,20.8525718231928,106.702494761422,Sổ hồng/Sổ đỏ,Tây Nam,14.0,15.0,62,28.865248226950357,2.047180725315628,210.0,2.145017979928648,2,36.63
215.0,21.038143896766,105.764612234306,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,4.0,26,23.626373626373628,2.596304794106992,36.0,9.359608817872994,1,38.0
90.0,21.0279292782427,105.919705995603,Sổ hồng/Sổ đỏ,Tây Bắc,5.1,6.0,77,17.30769230769231,3.3284023668639064,30.599999999999998,6.799148434924472,1,16.65
75.2,10.9634215851669,106.800404504373,Sổ hồng/Sổ đỏ,Đông,4.2,12.0,54,17.48837209302326,4.06706327744727,50.400000000000006,4.665551435389354,2,3.65
164.0,15.982522124513842,108.252186174229,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,7.5,47,20.246913580246915,2.4996189605243107,60.0,9.613561552762476,2,17.9
253.0,11.5724532501321,107.839585108477,Sổ hồng/Sổ đỏ,Tây Nam,9.2,3.5,24,27.20430107526882,2.9251936640074003,32.199999999999996,69.32841636312969,1,1.49
930.0,10.0556209,104.035639,Sổ hồng/Sổ đỏ,Tây,15.0,15.0,5,61.58940397350994,4.078768475066884,225.0,156.64190493472552,2,8.091
60.0,10.8298383938612,106.702564087805,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,99,14.634146341463415,3.5693039857227844,16.0,6.43708768949133,1,9.0
100.0,10.944507277844735,107.14921432471832,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,40.0,37,19.607843137254903,3.844675124951942,200.0,33.492888882147085,2,1.6
108.0,15.983563903718892,108.25186397465924,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,10.0,47,17.704918032786885,2.9024455791453914,60.0,9.498177829611675,2,6.9
120.0,20.834122480569,106.727887696233,Sổ hồng/Sổ đỏ,Đông,5.0,9.0,62,23.529411764705884,4.61361014994233,45.0,5.339748953116768,2,5.16
120.0,21.0836444214435,105.808296024294,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,5.0,43,16.901408450704228,2.3804800634794687,35.0,7.764624147643217,1,29.9
175.0,10.8100227989437,106.789488927525,Hợp đồng mua bán,Tây Bắc,10.0,12.0,4,17.326732673267326,1.7155180864621116,120.0,10.81628159765524,2,13.0375
563.0,21.086954536698,105.403206261613,Sổ hồng/Sổ đỏ,Nam,14.8,7.0,95,37.785234899328856,2.5359218053240844,103.60000000000001,26.225026459506125,2,3.9
123.8,16.0260407882042,108.24914792528,Giấy tờ khác,Chưa xác định,5.0,5.0,3,24.27450980392157,4.759707804690504,25.0,5.925836802036664,1,11.5
240.0,10.809133190219,106.78063687844,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,12.0,4,29.62962962962963,3.657978966620942,96.0,9.891469489541517,2,16.56
125.0,20.76483463861497,105.83176938816904,Sổ hồng/Sổ đỏ,Nam,5.0,8.0,56,24.50980392156863,4.805843906189928,40.0,29.41069947653905,2,4.5
