area,lat,lon,legal,front_width,access_road,floors,bedrooms,bathrooms,interior,is_corner,road_class,price
59.0,20.9816718414601,105.78482264215,Sổ hồng/Sổ đỏ,9.0,2.5,5,6,6,Đầy đủ,1,0,24.2
36.0,21.0209307825456,105.768554579287,Sổ hồng/Sổ đỏ,5.7,3.0,5,3,3,Đầy đủ,0,0,7.45
34.0,21.0222791627148,105.77669829367,Sổ hồng/Sổ đỏ,3.8,2.5,6,4,4,Đầy đủ,0,0,8.15
50.0,21.0163097869862,105.807922857241,Sổ hồng/Sổ đỏ,4.0,5.0,4,3,3,Đầy đủ,0,1,9.7
200.0,20.9679090404187,105.754914207589,Sổ hồng/Sổ đỏ,8.0,30.0,7,4,4,Nhà trống,1,2,72.0
105.0,21.0574809131651,105.898361337428,Sổ hồng/Sổ đỏ,7.0,17.0,4,4,5,Đầy đủ,0,2,28.5
30.0,20.9855915755321,105.85114151032,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,9.35
30.0,21.0453550508039,105.752065499714,Sổ hồng/Sổ đỏ,4.5,3.0,1,1,1,Thỏa thuận,0,0,4.85
42.0,21.0221853766273,105.799039105076,Sổ hồng/Sổ đỏ,4.2,2.5,5,3,3,Nhà trống,0,0,18.1
50.0,21.0651094,105.7160469,Sổ hồng/Sổ đỏ,3.5,5.0,6,11,11,Đầy đủ,0,1,12.5
60.0,21.0284780188464,105.842319372694,Sổ hồng/Sổ đỏ,5.5,3.0,6,6,6,Đầy đủ,0,0,29.8
36.0,21.0318798384168,105.774050484174,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,1,0,9.4
50.6,21.0167208990505,105.83173362289,Sổ hồng/Sổ đỏ,3.5,3.3,4,3,3,Cơ bản,1,0,15.7
38.0,20.9750621889931,105.789704579182,Sổ hồng/Sổ đỏ,4.2,4.2,5,4,4,Đầy đủ,1,1,10.0
33.0,20.9920841144422,105.786102630593,Sổ hồng/Sổ đỏ,3.5,2.5,5,3,4,Đầy đủ,0,0,8.2
45.0,21.0064266580479,105.835835325237,Sổ hồng/Sổ đỏ,6.0,2.5,6,4,4,Nhà trống,0,0,11.98
33.0,20.9724529402361,105.761452323897,Sổ hồng/Sổ đỏ,6.0,2.5,5,4,4,Đầy đủ,0,0,8.4
60.0,20.9662216664301,105.870303200075,Sổ hồng/Sổ đỏ,4.0,10.0,5,4,4,Nhà trống,0,2,12.9
40.0,21.0904534802946,105.731628488488,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Đầy đủ,1,0,6.2
25.0,20.9980692969924,105.844522653606,Sổ hồng/Sổ đỏ,3.6,2.0,5,3,4,Đầy đủ,0,0,6.35
40.2,21.0427229890508,105.82417763039,Sổ hồng/Sổ đỏ,3.7,2.5,5,4,4,Đầy đủ,0,0,14.8
62.0,21.003957419571,105.80291995772,Sổ hồng/Sổ đỏ,4.5,4.0,4,4,4,Thỏa thuận,0,1,21.0
58.0,21.0288502113576,105.884103957081,Sổ hồng/Sổ đỏ,4.2,8.0,6,3,5,Nhà trống,0,2,13.6
60.0,20.9963569854939,105.822258524752,Giấy tờ khác,5.0,2.5,4,4,4,Đầy đủ,0,0,15.99
49.0,21.0510963244474,105.811156245803,Sổ hồng/Sổ đỏ,4.0,2.5,7,1,1,Đầy đủ,0,0,16.6
25.0,21.0380042275233,105.773629021724,Sổ hồng/Sổ đỏ,3.5,1.5,5,3,3,Đầy đủ,1,0,8.4
65.0,21.0506559721039,105.866842534454,Sổ hồng/Sổ đỏ,4.5,9.0,7,4,5,Đầy đủ,0,2,24.8
68.0,20.9758633455523,105.789683111821,Sổ hồng/Sổ đỏ,4.3,12.0,5,4,4,Đầy đủ,0,2,21.0
48.0,21.0456782734375,105.880373670528,Sổ hồng/Sổ đỏ,4.5,2.5,4,3,4,Nhà trống,0,0,11.1
35.0,21.03816212884409,105.82506612818663,Sổ hồng/Sổ đỏ,3.9,2.5,5,4,3,Đầy đủ,0,0,8.2
30.0,21.0160797449884,105.838536728697,Sổ hồng/Sổ đỏ,3.0,50.0,5,3,4,Đầy đủ,0,2,8.9
131.0,21.0654194293571,105.828583325913,Sổ hồng/Sổ đỏ,9.0,9.0,9,4,4,Nhà trống,1,2,67.0
50.0,21.0300919464652,105.914057357479,Sổ hồng/Sổ đỏ,6.0,5.5,6,3,4,Đầy đủ,1,1,12.0
30.0,20.9932568086577,105.69742663615,Giấy tờ khác,4.5,24.0,5,1,4,Nhà trống,0,2,3.5
45.0,21.0160220739339,105.832588006034,Sổ hồng/Sổ đỏ,3.3,2.5,4,3,4,Thỏa thuận,0,0,8.86
38.0,21.046699475222,105.799381332649,Sổ hồng/Sổ đỏ,3.5,2.5,3,4,3,Đầy đủ,1,0,7.6
36.0,20.997385642357,105.824594395843,Sổ hồng/Sổ đỏ,4.0,2.0,5,3,4,Đầy đủ,0,0,10.8
36.0,21.0377547636881,105.774426397843,Sổ hồng/Sổ đỏ,4.5,30.0,6,5,4,Cơ bản,0,2,19.0
52.0,20.9588676441607,105.78583743173,Giấy tờ khác,18.0,30.0,5,4,4,Thỏa thuận,1,2,7.4
99.0,21.0311053747607,105.783881068643,Sổ hồng/Sổ đỏ,4.5,2.5,8,8,8,Nhà trống,1,0,55.0
37.0,21.0427270616445,105.844265841623,Sổ hồng/Sổ đỏ,6.0,2.5,5,4,4,Đầy đủ,1,0,13.9
32.0,21.0086069338863,105.818420457803,Sổ hồng/Sổ đỏ,5.35,2.5,5,3,4,Đầy đủ,0,0,8.1
40.0,21.0287949348208,105.813218874065,Sổ hồng/Sổ đỏ,4.2,6.0,6,4,4,Đầy đủ,0,1,20.0
38.0,20.9979970082997,105.817191437988,Sổ hồng/Sổ đỏ,4.5,4.0,5,6,4,Đầy đủ,0,1,11.8
60.0,21.0155967594172,105.824477536534,Sổ hồng/Sổ đỏ,5.9,6.0,6,6,6,Đầy đủ,0,1,31.8
33.0,20.9949598379023,105.856776275893,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Nhà trống,0,0,9.6
80.0,20.9943379174666,105.761023669414,Sổ hồng/Sổ đỏ,5.0,8.0,4,5,4,Đầy đủ,0,2,12.5
40.0,21.064164198525,105.779320076168,Sổ hồng/Sổ đỏ,5.0,3.0,6,3,4,Đầy đủ,0,0,8.75
38.0,21.0241925701976,105.902610320883,Sổ hồng/Sổ đỏ,5.0,30.0,7,3,6,Đầy đủ,1,2,18.9
37.0,20.9966363013562,105.845844165736,Sổ hồng/Sổ đỏ,4.5,2.0,3,2,2,Đầy đủ,0,0,5.2
36.0,21.0384449967242,105.872622577572,Sổ hồng/Sổ đỏ,4.0,2.5,4,3,3,Đầy đủ,0,0,8.6
90.0,21.0313397452161,105.774542585722,Sổ hồng/Sổ đỏ,7.0,2.5,5,4,4,Thỏa thuận,1,0,54.8
50.0,20.9820141875629,105.879741157821,Sổ hồng/Sổ đỏ,5.0,2.5,4,6,4,Nhà trống,1,0,6.1
35.0,21.0410572062853,105.841199737224,Sổ hồng/Sổ đỏ,4.5,2.5,5,1,1,Nhà trống,1,0,19.0
70.0,20.9950607544914,105.856879945732,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,1,0,25.5
25.0,21.0193242220383,105.839425664619,Sổ hồng/Sổ đỏ,3.7,1.5,5,3,3,Đầy đủ,0,0,5.7
46.0,21.0318842440441,105.799223691182,Sổ hồng/Sổ đỏ,3.6,2.5,5,9,9,Đầy đủ,0,0,13.0
55.0,21.0021963960542,105.802952270037,Sổ hồng/Sổ đỏ,7.0,10.0,5,6,4,Nhà trống,1,2,24.0
100.0,21.0227092118314,105.846355873099,Sổ hồng/Sổ đỏ,4.5,2.5,2,4,4,Nhà trống,0,0,57.0
39.0,21.0230236596941,105.779078312272,Sổ hồng/Sổ đỏ,3.9,3.0,5,3,4,Đầy đủ,0,0,8.4
35.0,21.0197104435851,105.82362442142,Sổ hồng/Sổ đỏ,5.0,2.0,5,3,4,Thỏa thuận,0,0,9.8
68.0,21.0059053722623,105.835514793378,Sổ hồng/Sổ đỏ,8.0,8.0,8,4,4,Nhà trống,0,2,38.9
60.0,21.0183669945289,105.804003882402,Sổ hồng/Sổ đỏ,5.0,2.5,1,4,4,Cơ bản,1,0,18.0
48.0,20.9963564874341,105.821929646338,Sổ hồng/Sổ đỏ,4.0,4.0,5,4,4,Đầy đủ,0,1,16.95
35.0,20.9829605163803,105.834942255373,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,5,Đầy đủ,0,0,10.7
55.0,21.0462910822991,105.798913202694,Sổ hồng/Sổ đỏ,5.5,6.0,6,4,6,Đầy đủ,1,1,21.0
47.0,20.9894793398599,105.877630623262,Giấy tờ khác,5.5,3.0,3,3,3,Đầy đủ,0,0,6.68
40.0,21.0505608130537,105.866936818085,Sổ hồng/Sổ đỏ,4.0,2.5,5,3,4,Đầy đủ,0,0,10.0
55.0,21.0349705473857,105.794794036253,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Đầy đủ,0,0,13.0
46.0,21.0271657966387,105.83182702652,Sổ hồng/Sổ đỏ,4.5,2.5,6,8,5,Cơ bản,1,0,12.5
31.0,21.0559793815548,105.808731552217,Sổ hồng/Sổ đỏ,3.3,4.0,6,4,5,Đầy đủ,0,1,12.0
100.0,21.0463898581366,105.799267809939,Sổ hồng/Sổ đỏ,6.0,5.0,4,5,4,Đầy đủ,0,1,22.5
40.0,21.0189126517043,105.838997156738,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,18.0
75.0,21.0657529992776,105.898552109512,Sổ hồng/Sổ đỏ,4.5,5.0,5,6,4,Đầy đủ,0,1,13.8
70.0,21.0101692413979,105.838895254741,Sổ hồng/Sổ đỏ,4.0,2.5,5,4,2,Nhà trống,0,0,22.5
60.0,21.0111970560033,105.793977368541,Sổ hồng/Sổ đỏ,4.8,8.0,5,6,4,Thỏa thuận,1,2,27.95
30.8,20.9893426112942,105.718631528453,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,5.2
80.0,21.0398762421365,105.539617612297,Giấy tờ khác,5.0,2.5,3,3,4,Nhà trống,0,0,3.0
40.0,20.9876405802168,105.846985449957,Sổ hồng/Sổ đỏ,4.0,2.5,5,4,4,Đầy đủ,1,0,10.6
60.0,21.0322650807417,105.844221353929,Sổ hồng/Sổ đỏ,3.0,4.0,4,4,4,Thỏa thuận,0,1,20.35
30.0,21.0237734923149,105.854566053865,Sổ hồng/Sổ đỏ,3.0,3.0,4,4,4,Cơ bản,0,0,13.5
38.0,20.9863273968454,105.878214899545,Sổ hồng/Sổ đỏ,4.5,38.0,4,6,3,Đầy đủ,0,2,7.5
64.0,20.9823680114816,105.879856658767,Sổ hồng/Sổ đỏ,4.5,2.5,2,3,2,Thỏa thuận,0,0,21.0
46.0,21.0260257133785,105.823398346244,Sổ hồng/Sổ đỏ,4.9,6.0,7,6,6,Nhà trống,0,1,25.0
36.0,21.0241757983333,105.902149203575,Sổ hồng/Sổ đỏ,4.0,36.0,4,4,4,Nhà trống,0,2,6.55
57.0,21.0465543003895,105.798906543285,Sổ hồng/Sổ đỏ,4.0,5.0,6,8,4,Đầy đủ,0,1,23.0
38.0,21.028948050979,105.830846645344,Sổ hồng/Sổ đỏ,4.2,2.5,5,3,4,Thỏa thuận,0,0,7.25
26.0,21.0085088316428,105.846223379059,Sổ hồng/Sổ đỏ,6.0,3.0,5,3,4,Đầy đủ,0,0,6.68
35.0,21.0225864180337,105.846872460805,Sổ hồng/Sổ đỏ,4.0,3.0,5,4,4,Đầy đủ,0,0,15.0
55.0,21.0413979468044,105.811338709055,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Cơ bản,1,0,17.5
80.0,21.0060888205511,105.816491700522,Sổ hồng/Sổ đỏ,8.0,3.0,6,4,4,Đầy đủ,0,0,13.8
50.0,21.035500251946573,105.79182433365584,Sổ hồng/Sổ đỏ,5.0,6.0,6,5,5,Đầy đủ,0,1,22.8
37.0,21.0712365266435,105.794581750557,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,7.5
36.0,20.9905679189812,105.888608021962,Sổ hồng/Sổ đỏ,4.5,2.0,5,3,4,Nhà trống,0,0,7.1
40.0,21.0741642432382,105.824116478901,Sổ hồng/Sổ đỏ,4.5,2.5,5,5,4,Cơ bản,0,0,13.5
45.0,21.0430921318129,105.805310388172,Sổ hồng/Sổ đỏ,4.2,2.5,4,5,2,Cơ bản,0,0,14.8
46.0,21.0378854047769,105.872219987815,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Nhà trống,0,0,10.999
181.0,20.9978256166138,105.821906701039,Sổ hồng/Sổ đỏ,5.0,2.5,8,4,4,Nhà trống,0,0,58.0
90.0,21.0237831465825,105.818030082289,Sổ hồng/Sổ đỏ,4.1,50.0,9,4,4,Nhà trống,0,2,59.0
110.0,21.0344941838832,105.825244950494,Sổ hồng/Sổ đỏ,7.5,2.5,4,4,4,Nhà trống,0,0,42.0
110.0,21.0044274259333,105.82783714783,Sổ hồng/Sổ đỏ,6.0,5.0,8,12,12,Đầy đủ,1,1,33.95
76.0,21.0399283025403,105.828041049629,Sổ hồng/Sổ đỏ,4.5,12.0,4,5,4,Cơ bản,0,2,33.0
46.0,21.0163125269814,105.83279596587,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,5,Nhà trống,0,0,8.3
36.0,21.0029254773113,105.865847613573,Sổ hồng/Sổ đỏ,3.5,2.5,5,3,4,Đầy đủ,0,0,9.4
31.0,20.987470162787,105.846878647192,Sổ hồng/Sổ đỏ,4.5,4.5,4,3,3,Đầy đủ,0,1,6.68
45.0,20.9980796764146,105.827526980688,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,3,Cơ bản,0,0,14.5
40.0,21.0296432625424,105.775151984769,Sổ hồng/Sổ đỏ,4.0,5.0,5,5,4,Nhà trống,0,1,9.5
40.0,21.0426323981559,105.737030246257,Sổ hồng/Sổ đỏ,3.2,2.0,3,3,4,Đầy đủ,0,0,6.3
48.0,20.9308025973335,105.717291342453,Sổ hồng/Sổ đỏ,3.6,4.0,4,4,4,Đầy đủ,1,1,5.5
85.0,21.0350034933876,105.825305025596,Sổ hồng/Sổ đỏ,5.5,2.5,5,4,4,Cơ bản,0,0,50.0
46.0,20.995185725197,105.856505755589,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Nhà trống,0,0,8.7
40.0,21.0186214160408,105.811221899177,Sổ hồng/Sổ đỏ,4.0,2.5,5,3,5,Đầy đủ,0,0,7.5
52.0,21.0741958262159,105.77475786469,Sổ hồng/Sổ đỏ,4.5,2.5,7,11,12,Cơ bản,0,0,15.2
41.0,21.0045444150584,105.749196571026,Sổ hồng/Sổ đỏ,3.8,3.8,5,6,4,Đầy đủ,0,1,6.98
85.0,21.0164078025283,105.832557482378,Sổ hồng/Sổ đỏ,4.5,2.5,8,7,7,Đầy đủ,0,0,17.5
105.0,21.0114793741974,105.79397220584,Sổ hồng/Sổ đỏ,5.5,15.0,5,8,6,Đầy đủ,0,2,56.5
76.0,21.0322295288622,105.765386949269,Sổ hồng/Sổ đỏ,6.6,2.5,5,4,4,Thỏa thuận,1,0,27.0
33.0,20.9819609779288,105.879771000724,Sổ hồng/Sổ đỏ,3.0,2.0,5,3,3,Đầy đủ,0,0,6.86
28.0,20.9912552602154,105.844788101161,Giấy tờ khác,4.0,2.5,4,3,4,Đầy đủ,0,0,9.8
60.0,21.0198037102968,105.823891083656,Sổ hồng/Sổ đỏ,5.0,6.0,7,6,5,Đầy đủ,0,1,31.0
53.0,20.9736406879524,105.86586049978,Sổ hồng/Sổ đỏ,3.5,3.0,6,8,6,Nhà trống,1,0,10.8
41.0,21.0320863317149,105.799692411121,Sổ hồng/Sổ đỏ,4.0,4.0,5,4,4,Đầy đủ,0,1,11.1
50.0,21.0346026438809,105.794682106064,Sổ hồng/Sổ đỏ,5.0,3.5,5,4,4,Cơ bản,1,1,10.1
90.0,21.0084411885071,105.801458464107,Sổ hồng/Sổ đỏ,4.5,8.0,5,6,6,Đầy đủ,1,2,28.5
85.0,20.9951225992173,105.800478880711,Sổ hồng/Sổ đỏ,4.5,2.5,6,9,9,Nhà trống,0,0,23.5
25.0,21.0648261913078,105.806150265868,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,6.5
80.0,21.0002551033723,105.863883221309,Sổ hồng/Sổ đỏ,5.2,4.0,8,4,4,Đầy đủ,0,1,36.18
112.0,21.0579012751765,105.73043103123,Sổ hồng/Sổ đỏ,8.0,6.0,3,6,6,Đầy đủ,1,1,16.0
39.0,21.0237125565799,105.793194657491,Sổ hồng/Sổ đỏ,3.8,3.3,6,4,5,Cơ bản,0,0,10.5
35.0,21.0362939900569,105.785328332861,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Đầy đủ,0,0,12.0
48.0,21.0464168145753,105.799276078761,Sổ hồng/Sổ đỏ,6.7,10.0,6,5,5,Đầy đủ,0,2,17.9
40.0,21.0377494716852,105.800935347896,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,13.0
70.0,21.061832310886,105.882636627792,Sổ hồng/Sổ đỏ,4.5,2.0,3,4,3,Cơ bản,0,0,8.9
30.0,20.9595892478256,105.785722461438,Sổ hồng/Sổ đỏ,3.3,3.5,5,3,4,Cơ bản,1,1,6.95
50.0,20.9972655252281,105.842772986206,Sổ hồng/Sổ đỏ,6.2,6.0,6,4,4,Đầy đủ,1,1,3.35
32.0,20.971663254012665,105.82880737500278,Sổ hồng/Sổ đỏ,4.5,12.0,5,4,4,Thỏa thuận,0,2,7.0
42.0,21.0091651436868,105.858297326192,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Đầy đủ,0,0,13.9
120.0,21.01857143377015,105.97008223192658,Sổ hồng/Sổ đỏ,8.0,15.0,4,4,4,Cơ bản,0,2,10.0
45.0,20.9340098325962,105.799930047046,Giấy tờ khác,4.0,2.5,5,4,4,Đầy đủ,0,0,7.9
52.0,21.0804543018417,105.773329481144,Sổ hồng/Sổ đỏ,4.0,6.0,5,3,4,Đầy đủ,0,1,9.8
55.0,21.0335038428241,105.827075492971,Sổ hồng/Sổ đỏ,5.5,6.0,7,4,4,Đầy đủ,0,1,24.5
50.0,20.9929043704306,105.862473908149,Sổ hồng/Sổ đỏ,4.5,4.0,5,9,4,Đầy đủ,0,1,15.5
145.0,21.0838800056868,105.808535844642,Sổ hồng/Sổ đỏ,8.3,2.5,3,6,6,Cơ bản,1,0,34.0
33.0,21.037744215134,105.800761868411,Sổ hồng/Sổ đỏ,4.0,15.0,4,3,3,Đầy đủ,0,2,7.0
42.0,20.9713687441564,105.782639427957,Sổ hồng/Sổ đỏ,4.0,3.0,4,4,3,Nhà trống,1,0,12.7
38.0,21.030459045211536,105.81713777035476,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,1,0,7.95
43.0,21.0653021610839,105.823822247943,Sổ hồng/Sổ đỏ,6.5,2.5,7,6,6,Cơ bản,0,0,14.9
33.0,21.0277608059792,105.830269832991,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,6.25
55.0,20.9638003125778,105.777925877855,Sổ hồng/Sổ đỏ,5.0,3.0,4,3,4,Đầy đủ,0,0,13.1
110.0,21.0439766832713,105.799426289656,Sổ hồng/Sổ đỏ,4.5,10.0,7,4,6,Đầy đủ,0,2,53.0
31.0,21.003715725793,105.811000251958,Sổ hồng/Sổ đỏ,7.3,2.0,4,4,4,Đầy đủ,0,0,8.6
45.0,20.9904548536271,105.865118821159,Sổ hồng/Sổ đỏ,4.0,2.5,5,1,4,Nhà trống,1,0,7.6
32.0,20.9385167963652,105.733668689794,Sổ hồng/Sổ đỏ,3.5,3.0,5,3,4,Nhà trống,0,0,6.5
42.0,21.0219200555928,105.800882625821,Giấy tờ khác,4.1,42.0,7,4,4,Nhà trống,1,2,12.8
65.0,21.0177000585113,105.849816620963,Sổ hồng/Sổ đỏ,4.6,2.5,7,4,4,Nhà trống,0,0,30.0
48.0,21.0672223968684,105.761580764593,Sổ hồng/Sổ đỏ,4.0,3.0,4,2,4,Nhà trống,1,0,8.0
122.0,20.9911571441392,105.864280996699,Sổ hồng/Sổ đỏ,5.0,8.0,5,6,4,Đầy đủ,0,2,24.45
64.0,21.064871720282,105.805685245542,Giấy tờ khác,4.2,2.5,7,4,4,Đầy đủ,0,0,25.75
35.0,20.9555138979194,105.836541937723,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Cơ bản,0,0,7.6
84.0,21.0279953172032,105.892640923928,Sổ hồng/Sổ đỏ,4.3,12.0,7,5,4,Đầy đủ,0,2,28.6
66.0,21.0729775,105.8984875,Sổ hồng/Sổ đỏ,4.95,21.0,4,4,4,Thỏa thuận,0,2,5.6
73.0,21.0170358577875,105.798173036872,Sổ hồng/Sổ đỏ,4.5,2.5,8,4,4,Đầy đủ,0,0,29.0
56.8,20.9761750414391,105.790990965575,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Nhà trống,1,0,16.999
62.0,21.0151885952514,105.812880123643,Sổ hồng/Sổ đỏ,5.0,8.0,7,8,4,Đầy đủ,0,2,36.0
35.0,20.9793030432286,105.795870497396,Sổ hồng/Sổ đỏ,4.0,10.0,5,3,4,Đầy đủ,0,2,14.5
30.0,21.0347839253726,105.826224138258,Sổ hồng/Sổ đỏ,4.5,2.5,4,3,3,Nhà trống,0,0,5.8
36.6,21.0127107948781,105.904858203496,Sổ hồng/Sổ đỏ,3.75,2.5,5,4,4,Cơ bản,0,0,7.5
50.0,20.9384475322101,105.733473752189,Sổ hồng/Sổ đỏ,4.0,14.0,7,5,6,Đầy đủ,0,2,16.8
32.0,20.975517244592,105.789640328439,Giấy tờ khác,3.2,3.0,4,3,2,Nhà trống,0,0,7.4
55.0,21.0384780586488,105.903057488551,Sổ hồng/Sổ đỏ,6.0,2.5,5,5,5,Đầy đủ,0,0,11.4
55.0,20.9772855485865,105.794109939262,Giấy tờ khác,4.5,3.0,5,12,12,Đầy đủ,0,0,16.48
58.0,21.0381564604995,105.773620136578,Sổ hồng/Sổ đỏ,4.5,2.5,7,12,12,Đầy đủ,0,0,15.5
150.0,21.0391315354785,105.766460609127,Sổ hồng/Sổ đỏ,8.2,2.5,5,4,4,Đầy đủ,0,0,33.0
60.0,20.9752098510944,105.789575876905,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,0,0,16.0
55.0,21.0649567897016,105.71588647023,Giấy tờ khác,4.5,2.5,7,4,4,Đầy đủ,0,0,12.86
35.0,20.988621931489,105.850942465766,Sổ hồng/Sổ đỏ,4.1,2.5,5,3,4,Cơ bản,0,0,8.9
67.0,21.0186174683438,105.811541352901,Sổ hồng/Sổ đỏ,4.5,7.0,5,4,4,Nhà trống,0,2,23.5
75.0,21.0899206500637,105.811510015762,Sổ hồng/Sổ đỏ,5.7,2.5,3,4,3,Cơ bản,1,0,13.0
55.0,20.9968699683445,105.842649323003,Sổ hồng/Sổ đỏ,6.0,15.0,6,4,5,Đầy đủ,0,2,25.5
74.0,21.087439001922085,105.8126202598214,Sổ hồng/Sổ đỏ,4.7,2.5,5,5,5,Nhà trống,0,0,24.0
30.0,21.0187503139715,105.856732452717,Giấy tờ khác,4.5,2.5,3,4,4,Nhà trống,0,0,4.5
40.0,20.9834790747984,105.829803424172,Sổ hồng/Sổ đỏ,4.0,2.5,6,4,4,Đầy đủ,1,0,16.9
39.0,21.0536194636582,105.809290886125,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,1,0,7.19
44.0,21.0384984826142,105.764525664183,Giấy tờ khác,4.5,2.5,5,4,4,Nhà trống,0,0,8.85
36.0,20.9824007779892,105.778120580887,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Đầy đủ,0,0,10.2
91.0,21.0463909198911,105.799539536474,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Nhà trống,1,0,29.8
39.0,21.0416291165715,105.826411719406,Sổ hồng/Sổ đỏ,4.5,2.5,4,3,3,Nhà trống,0,0,8.6
35.0,20.9713824369564,105.768654688719,Giấy tờ khác,3.8,2.5,4,4,4,Thỏa thuận,1,0,8.8
55.0,21.0646669853853,105.805993139291,Sổ hồng/Sổ đỏ,4.2,3.0,5,6,4,Đầy đủ,1,0,12.0
37.0,20.9778515175303,105.805234101174,Sổ hồng/Sổ đỏ,4.5,4.0,4,4,3,Nhà trống,0,1,7.75
36.0,20.996326279254,105.826034483107,Sổ hồng/Sổ đỏ,3.4,2.5,5,4,4,Đầy đủ,0,0,10.6
155.0,21.0426440920482,105.83604844728,Giấy tờ khác,8.0,2.5,8,4,4,Đầy đủ,0,0,88.0
34.0,21.0262290810907,105.832509126662,Sổ hồng/Sổ đỏ,4.0,2.0,4,3,3,Đầy đủ,0,0,7.2
55.0,21.0594621862188,105.868243805351,Sổ hồng/Sổ đỏ,4.0,9.0,4,4,4,Đầy đủ,0,2,15.5
60.0,20.9985079351351,105.721774998199,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Đầy đủ,0,0,13.0
48.0,21.0450284828073,105.777736757185,Sổ hồng/Sổ đỏ,4.0,20.0,5,7,5,Đầy đủ,1,2,26.2
60.0,21.013924625223,105.865978735548,Hợp đồng mua bán,4.5,2.5,5,4,4,Thỏa thuận,0,0,4.5
46.0,20.9950983530958,105.856762789736,Giấy tờ khác,4.5,2.5,5,1,4,Đầy đủ,0,0,8.9
31.0,20.9960420831826,105.874185020289,Sổ hồng/Sổ đỏ,3.8,2.5,5,3,4,Nhà trống,0,0,6.8
32.0,21.0221299962175,105.907007362694,Sổ hồng/Sổ đỏ,6.8,8.0,6,3,5,Đầy đủ,0,2,7.99
33.0,21.0497426,105.8667669,Sổ hồng/Sổ đỏ,4.5,3.5,1,2,1,Cơ bản,0,1,3.4
45.0,21.0361540836283,105.793970265322,Sổ hồng/Sổ đỏ,7.0,2.0,6,12,12,Đầy đủ,0,0,13.45
41.0,21.0572171459471,105.751190868738,Sổ hồng/Sổ đỏ,4.0,3.0,4,4,3,Đầy đủ,0,0,8.75
50.0,20.9647450399802,105.750895561467,Sổ hồng/Sổ đỏ,4.5,2.5,6,5,5,Cơ bản,0,0,9.6
40.0,21.0349279296047,105.800050701163,Sổ hồng/Sổ đỏ,4.0,3.0,5,5,4,Nhà trống,0,0,11.0
314.0,20.9915983610482,105.844194257265,Sổ hồng/Sổ đỏ,9.0,20.0,4,5,4,Cơ bản,0,2,65.0
45.0,20.9951198422076,105.856785045563,Sổ hồng/Sổ đỏ,4.5,2.5,5,5,4,Thỏa thuận,0,0,8.8
48.0,21.01913198722846,105.90705007789067,Sổ hồng/Sổ đỏ,4.2,2.5,6,3,3,Đầy đủ,1,0,11.95
70.0,21.0325438367328,105.808907991744,Sổ hồng/Sổ đỏ,4.0,2.5,5,6,5,Đầy đủ,0,0,20.5
78.0,21.0126368691652,105.820108445864,Sổ hồng/Sổ đỏ,5.0,6.0,5,4,4,Thỏa thuận,0,1,29.9
50.0,20.9911538282233,105.813446819212,Sổ hồng/Sổ đỏ,4.0,3.0,6,3,5,Đầy đủ,0,0,14.8
74.0,21.046245162627,105.799277387022,Sổ hồng/Sổ đỏ,6.0,2.5,5,4,4,Đầy đủ,0,0,22.0
125.0,21.0649522338176,105.824204285837,Sổ hồng/Sổ đỏ,4.5,8.0,5,6,4,Nhà trống,0,2,45.0
90.0,20.9970363700582,105.77965002041,Sổ hồng/Sổ đỏ,4.5,12.0,5,7,7,Đầy đủ,0,2,31.0
