area,lat,lon,bedrooms,bathrooms,legal,interior,project_name,project_name_raw,price
113.0,11.04595667,106.6781299,3.0,3.0,Giấy tờ khác,Đầy đủ,5.605951661736071,Other_Unknown,5.15
114.0,21.02792779,105.8234448,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,18.0
92.5,21.0449535,105.8034691,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,11.0
74.0,12.213086168427552,109.18329886140614,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,5.5
46.0,10.89509696,106.7946371,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,2.663
70.0,10.73219343,106.7166753,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.711129172829317,Scenic Valley,6.6
29.0,20.97459814,105.9220356,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.705608856147868,Ecopark,2.36
43.0,20.95146971,107.0359471,1.0,1.0,Giấy tờ khác,Thỏa thuận,5.605951661736071,Other_Unknown,1.6
145.0,10.81709483,106.7302829,3.0,3.0,Giấy tờ khác,Thỏa thuận,5.605951661736071,Other_Unknown,17.4
85.0,21.0322113,105.7996979,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,9.423773333331123,Other_Cầu Giấy,9.86
70.0,21.57623249,105.813576,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,1.4
75.0,20.99429628,105.8676519,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,8.5
161.0,10.75829424,106.7647465,3.0,4.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,12.1
60.0,10.73435125,106.653744,2.0,1.0,Hợp đồng mua bán,Đầy đủ,4.667533878158416,The Pegasuite,3.85
122.0,10.7100722,106.7094951,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,5.8
60.0,10.68707958,106.5854355,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,2.74
86.0,11.0449858444878,106.677999412199,2.0,2.0,Giấy tờ khác,Nhà trống,5.605951661736071,Other_Unknown,4.22
51.2,10.8081179,106.4821158,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,1.58
63.3,10.75350996,106.6641566,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.54192000124665,Other_Quận 5,3.05
70.0,10.70971584,106.7300262,2.0,2.0,Hợp đồng mua bán,Nhà trống,4.45623316606016,Q7 Boulevard,3.7
120.4,20.97849137,105.7732043,3.0,3.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,8.4
45.0,10.91178659,106.7705204,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,2.600034427900877,Bcons City,1.5
54.5,12.20443557,109.1746231,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,2.6
55.0,10.6936245,106.6093826,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,1.35
57.0,10.70014028,106.6252144,2.0,2.0,Hợp đồng mua bán,Nhà trống,4.664818938858093,Him Lam,1.39
31.2,10.7392941,106.6443955,1.0,1.0,Hợp đồng mua bán,Cơ bản,7.470223405010899,Other_Quận 1,2.32
75.0,10.81001361,106.7130897,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,8.485144897577076,Landmark 81,4.7
56.66,10.73355575,106.7057776,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,6.501183490566007,Sky Garden,4.4
52.0,21.03574672,105.7679548,2.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,7.852508765293277,Other_Nam Từ Liêm,4.95
109.0,21.03725398,105.7864314,3.0,2.0,Hợp đồng mua bán,Thỏa thuận,9.423773333331123,Other_Cầu Giấy,13.15
56.0,10.90452726,106.7517759,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.152104964594966,Bcons Garden,1.98
110.0,10.73184676,106.7158521,3.0,2.0,Giấy tờ khác,Thỏa thuận,7.711129172829317,Scenic Valley,10.2
72.0,10.82478071,106.7189865,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,3.5
114.0,11.06918951,106.6795392,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,7.048
72.0,10.77611979,106.6620411,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,6.475706723195885,Other_Quận 10,7.4
54.0,10.8058618265883,106.771831230938,1.0,1.0,Hợp đồng mua bán,Nhà trống,7.529605631284914,Other_Quận 2,6.7
65.8,10.7982035080108,106.688563167055,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.913011400259855,Other_Phú Nhuận,4.4
60.0,21.00438604,105.804688,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,7.8
79.0,10.71436053,106.7375172,2.0,2.0,Hợp đồng mua bán,Cơ bản,6.521302912621359,Other_Quận 7,2.8
120.0,10.73288413,106.7165367,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,7.174581876117172,Green Valley,10.45
36.0,20.95737174,105.807361,1.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,2.25
46.0,10.70455905,106.7035827,1.0,1.0,Giấy tờ khác,Nhà trống,5.605951661736071,Other_Unknown,3.5
74.0,10.87941511,106.6990783,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,2.99
73.0,20.98706363,105.7868601,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,6.75
60.0,10.89074053,106.7853521,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,2.16
104.0,21.026879041594,105.841239069633,3.0,2.0,Giấy tờ khác,Đầy đủ,8.022377734575267,Celadon City,7.0
78.5,20.97066716,105.8780526,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,6.324010335307908,Gamuda Gardens,7.2
70.0,20.98407373,105.7745279,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.93114323308883,Other_Hà Đông,4.35
75.24,12.27480507,109.2023204,2.0,2.0,Giấy tờ khác,Đầy đủ,3.6648793701907953,Mường Thanh,3.85
92.0,10.71631191,106.7288641,3.0,3.0,Hợp đồng mua bán,Nhà trống,8.494813972033889,Hưng Phúc,10.5
122.0,10.79998937,106.7471836,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,12.662250798940716,Estella,12.0
46.8,20.95797641719124,105.96934039074742,1.0,1.0,Hợp đồng mua bán,Nhà trống,3.97631676034587,Vinhomes Ocean Park,3.6
50.0,16.05140468,108.2327641,1.0,1.0,Giấy tờ khác,Đầy đủ,5.605951661736071,Other_Unknown,5.0
52.0,10.7766883662413,106.759427699143,2.0,1.0,Giấy tờ khác,Nhà trống,7.529605631284914,Other_Quận 2,4.5
72.0,10.72478214,106.6643929,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.435233401701694,Mizuki Park,4.0
46.5,10.91886432,106.7822066,2.0,1.0,Hợp đồng mua bán,Cơ bản,6.501183490566007,Sky Garden,1.7
57.0,10.801592257429393,106.82209482524728,2.0,1.0,Hợp đồng mua bán,Nhà trống,4.880726367721402,Gamuda Land,2.85
59.0,10.84129943,106.8400386,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.468490683229813,Vinhomes Grand Park,2.8
80.0,20.99641987,105.8652585,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,6.8
43.0,21.00252012,105.9639955,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,3.1
54.0,10.72224781,106.7029883,1.0,1.0,Hợp đồng mua bán,Thỏa thuận,4.943472278739092,Sunrise Riverside,3.5
114.3,20.97953448,105.7875765,3.0,2.0,Hợp đồng mua bán,Nhà trống,5.93114323308883,Other_Hà Đông,8.8011
60.0,12.2558215,109.1696178,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,2.545
53.4,10.8058279,106.7713321,2.0,2.0,Hợp đồng mua bán,Cơ bản,6.501183490566007,Sky Garden,5.78
42.0,20.95607572,105.8066995,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,2.83
148.0,10.73175478,106.7287337,3.0,3.0,Sổ hồng/Sổ đỏ,Nhà trống,5.46690909096685,Other_Tân Phú,11.5
50.0,10.71186673,106.6610592,2.0,1.0,Hợp đồng mua bán,Thỏa thuận,4.435233401701694,Mizuki Park,3.997
137.0,21.03634154,105.7601323,4.0,3.0,Giấy tờ khác,Nhà trống,9.103016565348245,Vinhomes Gardenia,12.5
45.0,10.7747411727905,106.674629211426,1.0,1.0,Giấy tờ khác,Cơ bản,6.475706723195885,Other_Quận 10,2.3
99.0,10.71892025,106.7274907,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,9.5
80.0,10.77142796,106.7734071,3.0,3.0,Hợp đồng mua bán,Nhà trống,8.485144897577076,Landmark 81,4.0
58.0,10.79096612,106.6862051,2.0,1.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,7.0
86.5,20.98748044,105.8511295,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,6.2397550238425135,Other_Hoàng Mai,5.85
72.0,10.79099083,106.6855774,2.0,2.0,Giấy tờ khác,Cơ bản,7.361187891685804,Other_Quận 3,6.4
85.0,16.06152126,108.2331475,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,7.0
87.0,10.79459636,106.719986,2.0,2.0,Giấy tờ khác,Nhà trống,13.296986053082307,Vinhomes Central Park,8.0
55.0,10.85600264,106.7517502,2.0,1.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,3.2
83.0,21.01874368,105.7924305,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,7.1
75.0,10.72493508,106.6641488,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,4.435233401701694,Mizuki Park,4.3
135.0,20.98053767,105.7883591,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.93114323308883,Other_Hà Đông,8.0
75.0,13.76268289,109.2102673,3.0,2.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,3.596
48.0,10.81280781,106.6852281,2.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.883170127004287,Other_Bình Thạnh,1.92
32.0,10.95754717,106.7196223,1.0,1.0,Giấy tờ khác,Nhà trống,5.605951661736071,Other_Unknown,0.99
168.0,21.07994142,105.814141,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,14.128274192014116,Ciputra,16.0
53.1,19.81209762,105.8092473,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,2.441
57.0,10.73100389,106.70673,2.0,1.0,Giấy tờ khác,Thỏa thuận,6.501183490566007,Sky Garden,5.39
134.0,20.97366451,105.7587075,3.0,2.0,Giấy tờ khác,Nhà trống,5.93114323308883,Other_Hà Đông,8.0
80.0,10.789210335048296,106.64029850322603,2.0,2.0,Giấy tờ khác,Thỏa thuận,5.605951661736071,Other_Unknown,4.0
76.0,10.72984011,106.7319627,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,6.7
100.0,10.79859593,106.7525215,3.0,2.0,Hợp đồng mua bán,Nhà trống,5.69291557974942,Imperia,9.0
118.0,20.99779384,105.8035966,3.0,3.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,10.62
70.0,10.87030373,106.7559401,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,4.486523607843137,Other_Thủ Đức,3.659
108.0,21.03600544,105.9071035,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,6.290375838408654,Vinhomes Riverside,8.8
51.0,10.91051233,106.7112752,1.0,1.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,2.448
53.0,20.99490101,105.8681928,1.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,6.3
77.0,10.74116791,106.6183554,2.0,2.0,Hợp đồng mua bán,Đầy đủ,3.967224125918957,Moonlight,3.65
76.0,10.79181721,106.7660498,2.0,2.0,Hợp đồng mua bán,Nhà trống,4.486523607843137,Other_Thủ Đức,7.372
70.0,21.02007397,105.7804315,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,8.5
81.0,10.8041105207422,106.617621174869,3.0,2.0,Hợp đồng mua bán,Đầy đủ,5.605951661736071,Other_Unknown,4.6
54.0,10.87324341,106.7488752,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,4.486523607843137,Other_Thủ Đức,2.33
80.0,10.72128133,106.6115704,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.305824376867976,Akari City,4.7
65.0,10.92422109,106.7154331,2.0,2.0,Hợp đồng mua bán,Nhà trống,4.486523607843137,Other_Thủ Đức,3.055
122.0,10.75551908,106.6941296,3.0,3.0,Sổ hồng/Sổ đỏ,Đầy đủ,6.535498277990854,Galaxy 9,9.6
64.21,10.81615353,106.7073441,2.0,2.0,Hợp đồng mua bán,Nhà trống,8.485144897577076,Landmark 81,4.3
89.0,10.77899742,106.7471924,2.0,2.0,Hợp đồng mua bán,Nhà trống,8.485144897577076,Landmark 81,11.3
137.0,10.79022484,106.7192031,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,8.485144897577076,Landmark 81,14.0
72.1,21.01911134,105.7886809,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,9.423773333331123,Other_Cầu Giấy,8.65
35.0,10.84336521,106.8441306,1.0,1.0,Hợp đồng mua bán,Cơ bản,4.468490683229813,Vinhomes Grand Park,2.8
62.0,10.72794795,106.7355598,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,5.0
52.3,10.89059569,106.7845003,2.0,2.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,2.3
60.0,12.2120853402787,109.184213481885,2.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,2.68
79.4,21.00382686,105.8018525,3.0,2.0,Hợp đồng mua bán,Cơ bản,5.605951661736071,Other_Unknown,8.75
98.0,20.98242253,105.8084447,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.597522442465403,Kim Văn Kim Lũ,7.8
61.0,21.03198357,105.7601683,2.0,2.0,Giấy tờ khác,Cơ bản,7.852508765293277,Other_Nam Từ Liêm,6.4
47.11,20.94189802,105.9806627,1.0,1.0,Hợp đồng mua bán,Nhà trống,5.69291557974942,Imperia,3.046
48.5,10.79977083,106.7513613,1.0,1.0,Hợp đồng mua bán,Nhà trống,7.529605631284914,Other_Quận 2,4.25
65.0,10.81397247,106.7278442,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,6.5
30.0,10.83691807,106.8394496,1.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,4.468490683229813,Vinhomes Grand Park,1.9
80.0,20.98464203,105.7747192,3.0,2.0,Giấy tờ khác,Cơ bản,5.605951661736071,Other_Unknown,5.75
65.0,10.828125,106.6231689,2.0,2.0,Hợp đồng mua bán,Thỏa thuận,3.0626818939124845,Other_Quận 12,2.9
55.0,10.87004378,106.755857,1.0,1.0,Hợp đồng mua bán,Đầy đủ,5.605951661736071,Other_Unknown,2.58
76.0,21.07418625,105.7838219,2.0,2.0,Hợp đồng mua bán,Nhà trống,6.366695126128367,Other_Bắc Từ Liêm,8.0
93.0,20.95678746,105.8444547,3.0,2.0,Hợp đồng mua bán,Cơ bản,6.2397550238425135,Other_Hoàng Mai,7.5
56.0,21.01484329,105.783481,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.852508765293277,Other_Nam Từ Liêm,4.8
70.0,21.0375019,105.7920373,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,9.423773333331123,Other_Cầu Giấy,5.8
60.0,21.0017920431298,105.859511251013,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,8.822207422580005,Other_Hai Bà Trưng,3.65
65.0,10.69240073,106.642825,2.0,4.0,Sổ hồng/Sổ đỏ,Thỏa thuận,3.720306452150646,Lovera Vista,3.05
62.0,16.0177025898968,108.229668878141,2.0,2.0,Giấy tờ khác,Nhà trống,5.605951661736071,Other_Unknown,3.55
153.0,21.07363992,105.8237111,4.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,14.128274192014116,Ciputra,13.5
62.7,20.99643789,105.9446423,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,3.97631676034587,Vinhomes Ocean Park,4.1
60.0,10.72211742,106.6117554,2.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,6.501183490566007,Sky Garden,3.9
75.0,10.90330306,106.8318494,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,5.175
101.0,11.04570752,106.6783159,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,4.55
70.0,15.9821819,108.2620542,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,3.6
70.0,21.05649897,105.7774641,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,5.8
75.0,10.80081052,106.7387413,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,6.752466226386471,Masteri An Phú,8.0
58.5,12.20367337556884,109.17489213545116,2.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,5.194
57.6,12.26676937,109.1966408,2.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,2.68
97.0,20.9957384,105.8054784,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,8.55311046406356,Other_Thanh Xuân,10.5
78.0,10.78410625,106.7036514,2.0,2.0,Giấy tờ khác,Cơ bản,11.32654965861841,Vinhomes Golden River,11.9
80.0,20.9589377,105.8462963,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,6.2397550238425135,Other_Hoàng Mai,6.7
84.0,10.73855242,106.6744754,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,4.667533878158416,The Pegasuite,5.15
176.0,10.80089906,106.7475829,5.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,12.662250798940716,Estella,17.9
37.0,10.07217564,105.7387813,1.0,1.0,Hợp đồng mua bán,Thỏa thuận,5.605951661736071,Other_Unknown,1.369
65.0,10.88963293,106.7036279,2.0,2.0,Hợp đồng mua bán,Cơ bản,8.485144897577076,Landmark 81,3.178
64.0,13.77337237,109.240687,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,1.98
93.0,21.08413665,105.8087556,2.0,2.0,Hợp đồng mua bán,Cơ bản,6.501183490566007,Sky Garden,14.218
70.0,20.99536511,105.8002355,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,8.55311046406356,Other_Thanh Xuân,4.7
75.0,10.5958724,107.0556593,2.0,4.0,Hợp đồng mua bán,Thỏa thuận,5.605951661736071,Other_Unknown,2.75
90.0,21.0158387,105.8098138,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,7.681093239005807,Other_Đống Đa,6.58
55.0,10.89428176,106.7946802,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,2.7
62.0,21.00514447,105.7413379,2.0,2.0,Hợp đồng mua bán,Cơ bản,5.69291557974942,Imperia,5.08
60.0,10.91812965,106.7103611,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,2.1
79.0,21.0128928,105.7666619,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.294820495956177,Mỹ Đình Pearl,7.99
56.0,10.733618348488893,106.70605033073406,2.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,6.501183490566007,Sky Garden,5.35
147.0,10.7198028564453,106.727363586426,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.521302912621359,Other_Quận 7,15.5
104.0,20.9934864,105.8069077,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,5.605951661736071,Other_Unknown,8.6
61.55,21.57609665,105.8134244,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,2.0
55.0,10.8700475,106.7566651,1.0,1.0,Sổ hồng/Sổ đỏ,Nhà trống,4.486523607843137,Other_Thủ Đức,2.65
46.0,13.77682141,109.2365535,1.0,1.0,Sổ hồng/Sổ đỏ,Đầy đủ,7.681093239005807,Other_Đống Đa,1.45
106.0,10.79686903,106.7408926,3.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,7.529605631284914,Other_Quận 2,7.25
133.0,11.069825907836108,106.67926620742942,2.0,3.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,9.709
46.0,20.98440292,105.8603534,1.0,1.0,Giấy tờ khác,Cơ bản,5.605951661736071,Other_Unknown,4.49
78.0,20.98420054,105.776878,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,7.0
79.0,10.84433475,106.8454291,2.0,2.0,Hợp đồng mua bán,Cơ bản,4.468490683229813,Vinhomes Grand Park,4.421
102.0,20.99984484,105.8066289,3.0,2.0,Giấy tờ khác,Thỏa thuận,5.605951661736071,Other_Unknown,5.8
74.0,10.8042566,106.773046,2.0,2.0,Giấy tờ khác,Đầy đủ,5.605951661736071,Other_Unknown,10.5
79.1,15.99309201,108.2697993,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,5.5
56.0,10.91268349,106.7495804,2.0,2.0,Hợp đồng mua bán,Thỏa thuận,4.486523607843137,Other_Thủ Đức,2.1
73.0,10.91102241,106.7115699,3.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,3.5
137.0,20.99964346,105.7993785,3.0,2.0,Giấy tờ khác,Đầy đủ,5.605951661736071,Other_Unknown,8.5
81.3,20.99984962,105.953874,2.0,2.0,Hợp đồng mua bán,Nhà trống,3.97631676034587,Vinhomes Ocean Park,6.5
77.0,21.02459158,105.8266106,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.681093239005807,Other_Đống Đa,10.4
78.5,20.970710674247915,105.87802807686896,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.2397550238425135,Other_Hoàng Mai,7.4
40.0,10.79210298,106.7184363,1.0,1.0,Giấy tờ khác,Thỏa thuận,5.883170127004287,Other_Bình Thạnh,2.75
102.0,21.03093019,105.7757781,3.0,2.0,Giấy tờ khác,Cơ bản,7.852508765293277,Other_Nam Từ Liêm,7.6
127.0,20.98603993,105.7864936,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,8.9
109.0,10.86836678,106.7622596,3.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,4.486523607843137,Other_Thủ Đức,5.4
35.0,21.00524755,105.7942434,1.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,4.0
80.0,20.95952411,105.9693501,3.0,2.0,Giấy tờ khác,Nhà trống,3.97631676034587,Vinhomes Ocean Park,6.0
67.0,20.99089177,105.814231,2.0,2.0,Sổ hồng/Sổ đỏ,Đầy đủ,8.55311046406356,Other_Thanh Xuân,6.3
87.5,10.87154015,106.704754,3.0,2.0,Hợp đồng mua bán,Nhà trống,7.470223405010899,Other_Quận 1,5.0
91.6,16.02341116,108.2243693,3.0,3.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,5.44
89.0,10.78761566,106.7635265,2.0,1.0,Hợp đồng mua bán,Đầy đủ,5.605951661736071,Other_Unknown,5.5
88.0,12.27435149,109.2019814,3.0,2.0,Giấy tờ khác,Nhà trống,3.6648793701907953,Mường Thanh,4.98
73.05,10.83614155,106.7640804,2.0,2.0,Hợp đồng mua bán,Cơ bản,4.486523607843137,Other_Thủ Đức,3.0
58.0,10.86526394,106.6654663,2.0,1.0,Giấy tờ khác,Thỏa thuận,3.0626818939124845,Other_Quận 12,3.0
92.0,10.712826,106.6462105,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,2.75
118.0,10.7282672,106.7085195,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.521302912621359,Other_Quận 7,8.8
108.0,21.03163121,105.9002188,3.0,3.0,Giấy tờ khác,Cơ bản,7.097203652429688,Other_Long Biên,8.7
70.0,10.84309718,106.8431962,2.0,2.0,Hợp đồng mua bán,Nhà trống,4.024736541570099,Other_Quận 9,3.7
65.0,10.8902114462049,106.703528869474,2.0,2.0,Hợp đồng mua bán,Nhà trống,5.605951661736071,Other_Unknown,3.31
46.88,16.06990577,108.2448877,1.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,8.899
74.5,10.90716606,106.7014714,2.0,2.0,Hợp đồng mua bán,Cơ bản,6.501183490566007,Sky Garden,2.6
118.0,10.72094261,106.7122289,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.521302912621359,Other_Quận 7,9.1
63.0,10.80208502,106.6260842,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.46690909096685,Other_Tân Phú,3.89
65.0,21.03550596,105.7811293,2.0,2.0,Hợp đồng mua bán,Cơ bản,9.423773333331123,Other_Cầu Giấy,10.075
70.0,21.00818349,105.8021026,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,6.65
105.0,21.00415092,105.8313884,3.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,7.681093239005807,Other_Đống Đa,5.3
70.1,16.08790381,108.2281321,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,7.681093239005807,Other_Đống Đa,6.1
60.0,10.77732584,106.6767577,2.0,1.0,Sổ hồng/Sổ đỏ,Thỏa thuận,6.475706723195885,Other_Quận 10,7.8
100.0,10.795493725214085,106.78364457779834,3.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.956456509794693,Jamila Khang Điền,6.4
61.0,10.72199501,106.6119135,2.0,2.0,Sổ hồng/Sổ đỏ,Cơ bản,5.605951661736071,Other_Unknown,3.55
48.36,10.78795862,106.7515669,1.0,1.0,Sổ hồng/Sổ đỏ,Cơ bản,6.992230885152879,The Sun Avenue,4.125
82.0,21.00640158,105.8076501,2.0,2.0,Sổ hồng/Sổ đỏ,Thỏa thuận,5.605951661736071,Other_Unknown,8.9
66.8,10.78646957,106.7314894,2.0,2.0,Giấy tờ khác,Cơ bản,5.883170127004287,Other_Bình Thạnh,6.084
55.0,21.00620651,105.7370758,2.0,2.0,Sổ hồng/Sổ đỏ,Nhà trống,5.605951661736071,Other_Unknown,4.92
